posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2018-09-05,Cybersecurity Analyst,Full-Time,Remote,Healthcare,New York,Carr-Cook,Medium,2.0,1,1,3,1,43790.0,0,0,0,2386,4,39,29,21,0,0.0,Corporate,0,13.3,1,47,0,53.2,29.9,0
2024-04-21,AI Research Intern,Full-Time,Remote,Gaming,Toronto,"Bryant, Petersen and Clark",Enterprise,6.0,1,0,46,1,23076.0,0,0,0,1738,5,53,0,10,0,4.2,Free,1,13.4,0,15,42,41.8,55.3,1
2024-02-25,ML Engineer,Contract,Onsite,Marketing,San Francisco,Nelson LLC,Medium,29.0,1,1,364,1,54169.0,0,0,0,1968,8,13,24,0,0,5.0,Corporate,0,19.6,1,32,0,56.4,0.0,0
2023-05-06,Data Science Intern,Part-Time,Onsite,Healthcare,Toronto,"Jones, Williams and Pierce",Startup,37.0,1,1,436,1,27023.0,0,1,2562,2116,4,40,11,12,0,1.6,Corporate,0,15.5,1,15,13,41.0,47.5,0
2021-12-21,Data Science Intern,Full-Time,Remote,AI,Dubai,"Cain, Pearson and Webb",Enterprise,35.0,1,1,416,1,32995.0,0,0,0,1836,1,0,21,12,0,7.7,Corporate,0,25.5,0,17,11,78.5,0.0,0
2018-05-22,ML Engineer,Part-Time,Onsite,FinTech,Toronto,Brooks PLC,Enterprise,2.0,1,1,1,1,55342.0,0,0,0,1861,5,42,50,17,0,12.4,Corporate,0,15.5,1,20,18,47.9,42.3,0
2018-02-08,Cloud Engineer,Contract,Onsite,Software,Sydney,"Jones, Mcmahon and Harrison",Medium,28.0,0,0,343,1,13660.0,0,0,0,1663,4,26,43,0,0,5.9,Corporate,0,19.7,1,15,41,41.2,56.7,1
2022-02-18,Cloud Engineer,Part-Time,Remote,Software,Dubai,Farmer Inc,Startup,26.0,1,1,313,0,41586.0,0,0,0,2391,3,18,32,27,0,3.7,Corporate,0,22.0,1,43,23,54.5,31.1,0
2022-08-02,Backend Developer,Full-Time,Onsite,Marketing,Berlin,Alvarez-Wright,Enterprise,3.0,1,1,25,1,26351.0,0,0,0,2209,8,48,37,0,0,8.2,Corporate,0,40.1,1,30,24,48.2,40.3,0
2022-04-28,Cloud Engineer,Full-Time,Onsite,EdTech,New York,Burton PLC,Medium,22.0,1,1,279,1,34440.0,0,0,0,829,2,47,70,7,0,0.5,Corporate,0,6.1,1,52,26,44.5,26.3,0
2026-11-29,UI/UX Designer,Full-Time,Hybrid,EdTech,London,Watkins-Spence,Small,12.0,1,1,149,1,64700.0,0,0,0,2509,4,24,31,30,0,6.8,Corporate,0,27.9,1,26,19,63.3,14.4,0
2018-08-03,Backend Developer,Part-Time,Remote,Cybersecurity,Bangalore,"White, Price and Brown",Startup,5.0,1,1,60,0,34732.0,0,0,0,1694,3,27,8,40,0,6.5,Free,1,16.0,1,0,31,46.9,43.5,0
2023-05-16,Data Science Intern,Full-Time,Remote,Cybersecurity,New York,Orozco-Huffman,Small,2.0,0,1,35,1,21433.0,0,0,0,1466,4,41,23,46,0,3.8,Free,1,22.1,1,22,2,59.9,67.8,1
2024-12-04,Marketing Intern,Part-Time,Hybrid,FinTech,Berlin,White-Stanley,Small,33.0,0,1,385,1,7561.0,0,0,0,1865,2,44,70,24,0,4.8,Free,1,17.8,1,18,13,51.0,60.7,1
2024-02-20,Marketing Intern,Part-Time,Remote,Cybersecurity,Bangalore,"Ortiz, Hernandez and Chaney",Medium,29.0,1,1,356,1,46895.0,0,1,145,1599,6,61,75,13,0,10.3,Free,1,26.0,1,33,18,41.8,76.7,1
2019-06-09,AI Research Intern,Full-Time,Remote,Software,Dubai,Trevino-Johnson,Startup,13.0,0,1,161,0,44334.0,0,1,951,2641,1,56,42,31,0,1.8,Corporate,0,11.9,1,0,22,32.9,67.0,1
2022-11-01,Frontend Developer,Full-Time,Remote,Gaming,Berlin,"Williamson, King and Dixon",Enterprise,34.0,1,1,392,1,41920.0,0,1,4613,2126,5,0,27,16,0,8.5,Corporate,0,23.3,1,33,3,59.7,49.7,0
2023-10-04,UI/UX Designer,Contract,Hybrid,Gaming,Dubai,Fuller-Lara,Startup,6.0,1,1,93,0,42014.0,0,0,0,951,2,32,29,24,0,1.8,Corporate,0,26.9,1,14,10,52.9,23.6,0
2021-12-29,AI Research Intern,Contract,Remote,Cybersecurity,New York,Boyer Ltd,Small,37.0,0,1,457,0,36621.0,0,0,0,1343,5,58,65,28,0,5.6,Free,1,15.8,1,28,35,16.1,89.5,1
2019-10-09,Frontend Developer,Internship,Onsite,Gaming,Toronto,Weaver Group,Startup,14.0,1,1,165,1,35143.0,0,0,0,906,2,13,33,33,0,5.6,Corporate,0,18.8,0,28,16,66.5,13.1,0
2020-08-20,Marketing Intern,Internship,Remote,Gaming,Sydney,Copeland-Klein,Small,3.0,1,1,25,1,61343.0,0,1,2563,2101,3,51,13,13,0,8.4,Corporate,0,31.2,0,37,0,63.0,37.6,0
2022-01-16,Frontend Developer,Internship,Remote,FinTech,San Francisco,Duncan and Sons,Startup,5.0,1,1,52,1,23310.0,0,1,1064,1776,3,56,55,31,0,3.2,Corporate,0,14.4,1,60,22,44.3,61.4,1
2020-11-22,AI Research Intern,Part-Time,Remote,EdTech,Dubai,"Barnes, Lewis and Walker",Medium,37.0,1,1,448,0,36490.0,0,0,0,1704,3,0,4,18,0,8.5,Corporate,0,24.3,1,17,36,69.6,5.6,0
2023-03-07,AI Research Intern,Full-Time,Remote,Marketing,Bangalore,Watts-Guerrero,Small,17.0,1,0,217,1,30834.0,0,0,0,2402,1,55,55,15,0,0.0,Corporate,0,19.4,1,32,56,53.5,63.0,1
2021-05-31,AI Research Intern,Contract,Remote,E-Commerce,New York,"Snyder, Parker and Hale",Small,17.0,1,1,181,1,11277.0,0,0,0,2048,6,14,54,47,0,8.3,Corporate,0,7.4,1,44,11,92.7,20.3,0
2022-07-15,Marketing Intern,Internship,Onsite,Marketing,Toronto,"Scott, Bowman and Ortega",Small,27.0,0,1,343,0,43936.0,0,1,4545,2291,2,11,41,57,0,3.3,Corporate,0,20.2,0,4,54,54.4,74.4,1
2024-01-04,Frontend Developer,Full-Time,Remote,Healthcare,Sydney,"Gallegos, Maddox and Burton",Medium,38.0,0,0,449,1,19078.0,0,0,0,2199,3,15,36,47,0,1.7,Free,1,10.6,1,3,39,40.0,79.6,1
2023-06-24,Cloud Engineer,Internship,Hybrid,Marketing,Bangalore,Golden-Jones,Startup,23.0,0,1,296,0,28437.0,0,0,0,1909,5,19,16,24,0,0.0,Free,1,36.3,1,41,0,52.7,36.4,0
2025-02-08,Cloud Engineer,Contract,Onsite,EdTech,Toronto,"Ponce, Horne and Edwards",Small,37.0,1,1,439,1,11012.0,0,0,0,1953,5,5,47,0,0,2.6,Free,1,23.5,0,0,28,33.3,44.4,0
2022-11-10,ML Engineer,Contract,Remote,Software,Dubai,"Price, Burke and Powell",Startup,24.0,1,1,286,1,43969.0,0,0,0,1018,2,54,87,59,0,5.9,Corporate,0,25.4,0,20,19,58.6,24.8,0
2018-01-29,Backend Developer,Internship,Remote,Gaming,Berlin,Kelly-Edwards,Startup,36.0,1,1,431,1,47870.0,0,0,0,2390,6,31,50,17,0,0.0,Free,1,1.0,1,0,0,77.2,21.0,0
2020-06-17,Cybersecurity Analyst,Part-Time,Hybrid,Cybersecurity,Toronto,Case Ltd,Startup,33.0,1,1,402,1,46193.0,0,0,0,2987,3,7,45,36,0,7.0,Corporate,0,20.7,1,48,7,66.7,6.6,0
2025-05-29,Data Science Intern,Part-Time,Remote,Marketing,San Francisco,Sanchez-Parks,Startup,8.0,1,0,90,1,51442.0,0,0,0,1967,1,0,50,18,0,6.0,Corporate,0,9.4,1,0,45,52.3,20.6,0
2018-11-11,ML Engineer,Part-Time,Remote,Cybersecurity,Toronto,"Calhoun, Salazar and Khan",Startup,39.0,1,0,476,1,55944.0,0,0,0,1706,2,43,75,37,0,7.7,Corporate,0,1.0,1,0,9,51.5,42.1,0
2024-11-08,Marketing Intern,Full-Time,Remote,FinTech,Berlin,Lee-Bolton,Startup,17.0,1,1,218,1,6093.0,0,0,0,1550,2,51,31,30,1,9.5,Corporate,0,23.3,1,31,28,32.2,61.8,1
2018-01-25,Cloud Engineer,Contract,Remote,Cybersecurity,Toronto,Arnold Ltd,Medium,28.0,0,1,332,1,20063.0,0,0,0,2268,2,40,48,79,0,5.1,Free,1,32.1,1,13,40,26.9,95.2,1
2020-06-16,Marketing Intern,Part-Time,Remote,FinTech,San Francisco,Marquez-Hernandez,Enterprise,27.0,1,0,327,0,19788.0,0,0,0,2380,2,36,15,4,0,2.9,Corporate,0,25.1,1,14,30,56.2,26.0,0
2026-09-29,Marketing Intern,Contract,Hybrid,EdTech,Berlin,Owens-Clark,Small,33.0,1,1,402,1,53491.0,0,0,0,1476,1,47,60,0,0,8.7,Free,1,21.1,1,30,10,71.2,25.6,0
2025-12-04,Marketing Intern,Part-Time,Remote,EdTech,Berlin,Wagner PLC,Medium,13.0,1,0,148,0,36860.0,0,0,0,2352,3,38,38,24,0,5.6,Corporate,0,34.0,1,45,19,33.4,53.6,1
2021-06-03,UI/UX Designer,Contract,Remote,Software,Singapore,Duncan-Garcia,Startup,32.0,1,1,360,1,23750.0,0,0,0,1748,3,27,32,3,0,4.3,Corporate,0,17.5,1,26,6,76.3,0.2,0
2022-06-23,Cybersecurity Analyst,Full-Time,Remote,Gaming,Dubai,Dickerson PLC,Startup,,1,1,288,1,34485.0,0,0,0,1570,2,26,46,8,0,0.0,Corporate,0,10.6,1,32,0,71.2,0.0,0
2025-06-19,Cybersecurity Analyst,Part-Time,Hybrid,EdTech,Sydney,Gomez Ltd,Small,26.0,1,1,294,1,66998.0,0,0,0,1531,6,30,73,38,0,5.3,Corporate,0,1.8,0,0,12,45.5,30.8,0
2019-03-02,UI/UX Designer,Part-Time,Remote,Cybersecurity,Sydney,"Brock, Small and Atkinson",Enterprise,3.0,0,1,47,1,39672.0,0,0,0,2929,3,17,32,23,0,0.7,Corporate,0,38.5,1,35,0,62.6,16.7,0
2018-10-17,Marketing Intern,Full-Time,Remote,E-Commerce,Toronto,Rose-Hernandez,Medium,16.0,1,1,183,0,8845.0,0,0,0,823,4,0,74,28,0,6.4,Corporate,0,9.7,1,44,12,78.1,7.0,0
2020-08-05,AI Research Intern,Full-Time,Remote,Healthcare,San Francisco,"Nicholson, Baker and Pollard",Small,11.0,1,0,134,1,45161.0,0,0,0,2766,0,48,20,20,0,5.8,Corporate,0,16.3,1,5,13,62.0,27.7,0
2025-02-11,Data Science Intern,Full-Time,Remote,E-Commerce,Dubai,Rangel-Haynes,Enterprise,38.0,1,1,449,1,46375.0,0,0,0,1493,4,16,0,11,0,1.6,Corporate,0,25.5,1,36,22,49.7,20.0,0
2019-03-02,Data Science Intern,Full-Time,Hybrid,FinTech,Toronto,"Wolfe, Lopez and King",Medium,28.0,1,1,319,1,11475.0,0,1,1163,1865,1,64,70,28,0,5.9,Corporate,0,1.0,1,30,0,51.6,50.1,1
2023-02-12,Frontend Developer,Part-Time,Onsite,Gaming,Bangalore,Martin-Raymond,Medium,17.0,1,1,196,1,46311.0,0,0,0,1757,5,16,19,31,0,3.9,Corporate,0,20.0,0,14,37,56.9,27.5,0
2021-07-09,Cybersecurity Analyst,Full-Time,Onsite,Software,Singapore,Lane LLC,Medium,6.0,0,1,51,1,39805.0,0,0,0,1866,2,3,3,60,0,3.2,Corporate,0,19.3,1,30,47,45.5,21.8,0
2019-02-10,Data Science Intern,Internship,Remote,Cybersecurity,Dubai,Brown LLC,Startup,1.0,0,1,8,1,36541.0,0,0,0,1169,1,3,69,25,0,3.4,Corporate,0,17.6,1,30,11,68.8,40.4,0
2021-09-21,UI/UX Designer,Internship,Onsite,Cybersecurity,Dubai,Miller-Thompson,Medium,27.0,1,1,334,0,35687.0,0,1,3581,1004,8,26,0,46,0,0.0,Corporate,0,29.7,1,26,45,9.8,73.3,1
2021-10-29,Marketing Intern,Internship,Hybrid,Cybersecurity,Bangalore,Figueroa-Mcknight,Medium,16.0,1,1,170,1,41298.0,0,1,3520,1664,1,41,67,24,0,7.9,Free,1,35.7,1,0,52,56.0,73.9,1
2021-02-07,AI Research Intern,Internship,Remote,Marketing,San Francisco,Skinner Group,Enterprise,38.0,1,0,456,1,53162.0,0,0,0,1959,4,64,30,16,0,6.2,Corporate,0,4.6,1,36,28,50.2,46.2,0
2022-12-05,AI Research Intern,Contract,Onsite,FinTech,Berlin,Smith and Sons,Medium,39.0,1,1,470,0,43667.0,0,0,0,1603,1,0,55,56,0,3.6,Corporate,0,17.0,0,25,18,53.3,19.4,0
2021-07-10,UI/UX Designer,Full-Time,Remote,E-Commerce,London,"Miller, Foster and Lewis",Enterprise,25.0,1,1,296,0,26354.0,0,0,0,1182,4,49,29,22,0,6.3,Corporate,0,5.4,1,0,19,23.4,26.7,0
2022-03-31,Cloud Engineer,Internship,Remote,EdTech,Berlin,Stone-Choi,Enterprise,30.0,0,0,350,0,5175.0,0,0,0,1443,3,36,41,5,0,7.5,Free,1,20.8,1,1,18,34.9,77.2,1
2025-10-27,AI Research Intern,Full-Time,Hybrid,EdTech,Singapore,Williams-Moreno,Small,21.0,0,1,249,1,10880.0,0,0,0,1879,4,44,55,19,0,4.3,Corporate,0,25.5,0,68,36,44.8,47.3,0
2020-06-28,AI Research Intern,Part-Time,Remote,FinTech,Sydney,Schwartz-Carrillo,Startup,23.0,1,0,283,1,48596.0,0,0,0,833,5,8,16,28,1,9.7,Corporate,0,25.3,1,10,40,64.8,50.2,1
2023-09-04,Backend Developer,Internship,Remote,Healthcare,New York,Gilmore-Carr,Startup,1.0,0,1,15,0,35874.0,0,0,0,2850,4,16,26,43,0,3.9,Corporate,0,24.1,0,38,12,61.6,30.7,0
2019-02-15,UI/UX Designer,Contract,Onsite,EdTech,Singapore,Richardson Ltd,Small,13.0,1,0,169,0,36147.0,0,0,0,2234,3,54,6,9,0,2.8,Corporate,0,29.6,1,45,47,27.3,46.9,0
2026-03-25,UI/UX Designer,Contract,Remote,Cybersecurity,Toronto,Wilson-Herring,Medium,11.0,0,1,124,1,34441.0,0,0,0,2089,2,29,48,35,0,2.8,Corporate,0,9.2,1,0,0,50.7,33.2,0
2018-08-13,Marketing Intern,Contract,Remote,Gaming,Singapore,Mayer-Wilson,Enterprise,2.0,1,1,38,1,7091.0,0,0,0,1673,2,28,86,6,0,0.0,Corporate,0,3.0,1,2,12,79.3,28.9,0
2020-03-17,AI Research Intern,Part-Time,Remote,AI,San Francisco,Sanchez-Mcintyre,Startup,2.0,1,1,21,0,32139.0,0,0,0,1640,3,0,75,53,0,6.1,Corporate,0,2.4,0,17,1,48.2,45.4,0
2019-06-18,UI/UX Designer,Internship,Onsite,Gaming,Toronto,Park and Sons,Startup,35.0,0,1,432,0,34773.0,0,0,0,1671,3,40,9,16,0,0.9,Free,1,11.7,1,40,37,35.5,36.4,0
2025-10-03,Marketing Intern,Internship,Remote,EdTech,Berlin,"Clark, Jennings and Bentley",Startup,38.0,0,1,474,1,28453.0,0,0,0,1955,2,10,6,39,0,8.0,Corporate,0,2.6,1,28,12,55.1,33.0,0
2024-01-06,Marketing Intern,Part-Time,Hybrid,E-Commerce,New York,"Hernandez, Cameron and Garcia",Small,33.0,1,1,368,1,24886.0,0,0,0,1728,3,9,18,0,0,5.0,Corporate,0,13.0,1,47,13,59.7,0.0,0
2025-04-13,Cloud Engineer,Part-Time,Hybrid,Healthcare,Berlin,Mckinney-Lucas,Startup,36.0,1,1,461,1,19875.0,0,0,0,1860,4,41,57,0,0,5.5,Free,1,20.6,1,57,3,77.7,28.0,0
2025-09-04,Backend Developer,Internship,Hybrid,E-Commerce,San Francisco,Carrillo and Sons,Medium,10.0,1,1,86,1,40505.0,0,0,0,2043,1,44,1,16,0,6.1,Corporate,0,16.6,1,0,26,69.5,14.8,0
2018-11-25,Marketing Intern,Contract,Remote,Healthcare,Bangalore,"Johnson, Hull and Smith",Small,30.0,1,1,378,1,21959.0,0,0,0,1416,7,45,28,4,0,10.1,Corporate,0,35.3,1,40,0,59.4,10.0,0
2020-02-25,ML Engineer,Part-Time,Onsite,Healthcare,Sydney,"Ross, Rivera and Jordan",Medium,34.0,1,1,406,1,13416.0,0,0,0,1814,4,0,36,0,0,1.9,Corporate,0,10.0,1,0,36,79.6,4.4,0
2025-03-13,Cloud Engineer,Full-Time,Remote,Gaming,New York,Davis Group,Enterprise,37.0,0,1,439,1,46934.0,0,0,0,682,0,45,8,40,0,3.6,Corporate,0,32.3,1,26,9,61.0,34.6,0
2019-11-23,Cybersecurity Analyst,Full-Time,Remote,FinTech,Berlin,Bowen LLC,Medium,,1,1,397,1,39525.0,0,0,0,1206,4,32,17,37,0,5.7,Free,1,8.4,1,9,22,67.0,41.8,0
2025-06-09,Frontend Developer,Full-Time,Remote,Cybersecurity,San Francisco,Brown Group,Medium,19.0,0,1,217,1,37015.0,0,0,0,2331,5,13,42,39,0,3.8,Free,1,22.3,0,44,10,66.4,49.1,0
2022-11-11,ML Engineer,Internship,Remote,EdTech,Dubai,"Wilson, Wells and Morgan",Medium,10.0,1,0,106,1,20844.0,0,0,0,1289,7,50,23,14,0,9.7,Corporate,0,23.3,1,62,27,53.4,37.3,0
2022-02-22,ML Engineer,Contract,Remote,Marketing,Berlin,"Webster, Mitchell and Davis",Small,31.0,1,1,374,1,61267.0,0,0,0,747,4,44,50,48,0,6.7,Corporate,0,1.0,1,59,33,51.1,37.6,0
2021-06-09,AI Research Intern,Full-Time,Hybrid,Cybersecurity,Dubai,Powell-Richardson,Enterprise,4.0,1,1,48,1,24320.0,0,0,0,1728,5,32,47,22,0,12.3,Corporate,0,30.3,1,32,0,61.9,13.9,0
2026-01-18,Data Science Intern,Contract,Remote,Gaming,Dubai,Harrington-Gonzalez,Startup,39.0,1,1,444,1,44222.0,0,0,0,2072,3,42,58,71,0,4.3,Corporate,0,27.1,1,37,53,,54.9,1
2018-07-10,Marketing Intern,Internship,Remote,Gaming,Sydney,Barajas and Sons,Medium,25.0,1,1,317,0,22226.0,0,0,0,1940,3,20,59,22,0,4.6,Corporate,0,23.9,1,42,31,36.7,24.5,0
2018-08-27,Marketing Intern,Part-Time,Hybrid,Gaming,San Francisco,Wall-Kramer,Small,10.0,1,1,129,1,40023.0,0,0,0,660,2,38,12,7,0,0.0,Corporate,0,35.3,1,16,0,60.3,0.0,0
2022-01-04,AI Research Intern,Contract,Remote,E-Commerce,Toronto,"Walsh, Barnes and Smith",Startup,36.0,1,1,425,0,27935.0,0,0,0,1165,2,56,22,27,0,9.2,Corporate,0,24.9,1,2,0,54.2,8.6,0
2018-02-10,Frontend Developer,Internship,Hybrid,EdTech,New York,Holmes LLC,Startup,2.0,1,1,28,1,51004.0,0,0,0,598,2,3,65,15,0,8.6,Corporate,0,12.5,1,24,18,73.6,9.3,0
2026-10-20,Cloud Engineer,Full-Time,Remote,Cybersecurity,San Francisco,Murphy-Rogers,Small,36.0,1,1,411,0,46180.0,0,0,0,1720,2,40,34,45,0,4.4,Free,1,18.2,1,7,7,49.4,33.1,0
2026-07-05,Data Science Intern,Contract,Remote,EdTech,Singapore,Gould-Wilkins,Startup,19.0,1,1,209,0,24089.0,0,1,3595,2958,3,15,50,26,0,6.6,Free,1,30.5,1,17,0,68.9,58.4,1
2023-06-07,Data Science Intern,Internship,Onsite,Cybersecurity,New York,Morris-Wilson,Startup,29.0,1,1,336,1,23005.0,0,0,0,892,2,39,49,3,0,3.7,Corporate,0,20.9,0,0,18,38.5,17.8,0
2020-03-29,Cybersecurity Analyst,Full-Time,Remote,E-Commerce,Singapore,Woodard Group,Startup,7.0,0,1,91,1,49422.0,0,1,3691,1640,6,50,40,0,0,2.6,Free,1,24.3,1,4,40,25.9,100.0,1
2024-12-20,Cloud Engineer,Contract,Remote,Healthcare,Toronto,"Gomez, Williams and Maldonado",Enterprise,13.0,0,1,147,0,78387.0,0,0,0,2458,3,3,0,0,0,4.8,Free,1,16.9,0,24,33,60.9,37.1,0
2020-12-20,Cloud Engineer,Full-Time,Remote,EdTech,Singapore,Gonzalez and Sons,Medium,36.0,1,1,434,1,39956.0,0,0,0,1549,1,19,41,26,0,9.4,Free,1,9.2,1,64,8,90.0,14.2,0
2018-11-30,Data Science Intern,Internship,Hybrid,Healthcare,Bangalore,Ramos-Powell,Medium,2.0,1,1,45,1,29942.0,0,0,0,2249,5,26,59,33,0,7.3,Corporate,0,2.4,1,15,2,78.0,30.7,0
2020-10-09,Frontend Developer,Contract,Onsite,AI,Berlin,Johnson-Hays,Small,10.0,1,1,126,1,37560.0,0,0,0,2540,1,26,17,18,0,3.1,Corporate,0,21.4,1,30,4,74.8,0.0,0
2025-09-23,Cloud Engineer,Contract,Remote,FinTech,San Francisco,"Lucas, Tate and Andrews",Enterprise,15.0,1,1,191,1,21525.0,0,0,0,1632,1,31,17,0,0,5.8,Corporate,0,1.0,1,0,30,64.1,3.0,0
2026-10-04,Backend Developer,Part-Time,Hybrid,EdTech,Bangalore,"Bradshaw, Mann and Morris",Startup,21.0,0,1,268,0,38286.0,0,0,0,1614,6,32,35,37,0,5.8,Corporate,0,22.2,0,50,34,13.1,50.4,1
2025-09-23,Cloud Engineer,Internship,Hybrid,EdTech,Singapore,Stewart and Sons,Medium,25.0,1,0,312,0,12127.0,0,0,0,1050,1,20,34,35,0,6.6,Free,1,24.6,1,34,29,56.8,43.2,0
2023-03-21,Marketing Intern,Full-Time,Remote,E-Commerce,Toronto,Butler PLC,Enterprise,1.0,1,1,10,1,34793.0,0,0,0,2090,1,26,40,22,0,4.5,Corporate,0,29.8,1,41,43,57.7,37.2,0
2019-10-16,Cybersecurity Analyst,Internship,Hybrid,EdTech,San Francisco,Golden-Wright,Medium,12.0,1,1,139,1,43799.0,0,0,0,1577,1,38,54,30,0,7.6,Corporate,0,1.0,1,22,25,59.6,19.8,0
2022-03-07,AI Research Intern,Internship,Remote,Software,Berlin,"Mitchell, Chaney and Rodriguez",Startup,30.0,0,1,360,1,49167.0,0,0,0,1457,2,48,46,19,0,2.0,Corporate,0,30.1,1,25,44,15.8,48.4,0
2020-02-10,Cloud Engineer,Part-Time,Onsite,Gaming,Toronto,Mercado-Hanson,Medium,24.0,1,0,299,0,27403.0,0,0,0,2393,6,18,71,5,0,6.4,Corporate,0,1.0,0,48,25,52.0,37.7,0
2019-11-05,Backend Developer,Contract,Hybrid,Healthcare,Toronto,Hoffman-Martinez,Startup,7.0,0,1,83,1,36191.0,0,0,0,1832,1,52,9,0,0,1.9,Corporate,0,13.6,1,0,0,46.7,4.5,0
2018-07-20,Backend Developer,Internship,Hybrid,AI,Bangalore,"Moss, Stewart and Diaz",Enterprise,21.0,1,1,251,1,35795.0,0,0,0,2789,4,18,36,4,0,6.4,Corporate,0,31.7,1,11,6,65.1,10.1,0
2023-07-22,Backend Developer,Part-Time,Hybrid,FinTech,New York,"Anderson, Martin and Wilson",Enterprise,9.0,1,1,87,0,20086.0,0,0,0,2077,7,47,36,29,0,13.6,Corporate,0,17.3,0,28,29,25.6,48.1,0
2024-03-08,AI Research Intern,Part-Time,Hybrid,Software,Singapore,Marshall-Calderon,Medium,13.0,1,1,157,0,34768.0,0,1,3295,2310,4,0,36,1,0,8.0,Free,1,16.1,1,30,32,60.7,37.0,0
2023-01-25,ML Engineer,Part-Time,Remote,Gaming,Berlin,Frye-Turner,Startup,18.0,0,1,224,1,54915.0,0,0,0,2774,8,60,5,13,0,2.4,Corporate,0,9.8,1,52,18,29.7,52.5,1
2022-12-26,Cybersecurity Analyst,Contract,Onsite,Gaming,Berlin,Shaw LLC,Startup,31.0,1,1,396,1,68118.0,0,0,0,2496,3,13,83,40,0,6.1,Corporate,0,18.2,1,17,24,69.5,31.1,0
2019-09-21,Backend Developer,Internship,Hybrid,FinTech,New York,Horne Ltd,Small,13.0,1,1,170,1,54036.0,0,0,0,1859,3,0,69,37,0,0.9,Corporate,0,27.1,0,17,19,74.9,12.3,0
2021-08-12,AI Research Intern,Full-Time,Hybrid,Gaming,San Francisco,"Watkins, Bonilla and Thompson",Startup,16.0,1,1,175,1,29957.0,0,0,0,2152,3,27,41,1,0,6.8,Corporate,0,23.0,1,34,20,66.9,9.1,0
2022-05-06,Frontend Developer,Internship,Hybrid,Healthcare,Dubai,"Fox, Wagner and Lane",Small,13.0,0,1,133,1,6700.0,0,0,0,2007,5,34,26,57,0,1.2,Free,1,7.3,1,4,33,38.3,68.7,1
2024-03-01,Backend Developer,Full-Time,Hybrid,Cybersecurity,London,Moon and Sons,Small,17.0,1,1,191,1,18204.0,0,0,0,1437,1,47,50,13,0,0.0,Corporate,0,24.4,1,24,29,47.7,34.2,0
2025-08-27,Marketing Intern,Part-Time,Onsite,FinTech,Sydney,Bennett and Sons,Medium,33.0,0,1,396,1,61346.0,0,0,0,1415,5,24,61,32,0,4.9,Free,1,20.8,1,50,45,32.0,68.7,1
2020-11-01,Cybersecurity Analyst,Part-Time,Onsite,Cybersecurity,Dubai,Long-Walter,Enterprise,13.0,0,0,188,1,20500.0,0,0,0,1846,3,63,28,42,0,3.4,Corporate,0,15.7,1,19,42,32.3,71.9,1
2019-09-28,AI Research Intern,Part-Time,Remote,EdTech,Bangalore,Garza-Jones,Small,2.0,1,0,37,1,61705.0,0,0,0,1131,2,8,45,28,0,4.9,Free,1,40.7,1,1,36,44.9,65.5,1
2022-10-16,AI Research Intern,Part-Time,Onsite,Marketing,London,Peterson-Oneill,Startup,17.0,0,0,205,1,34811.0,0,0,0,1456,6,36,34,33,0,9.1,Free,1,17.4,1,46,2,42.4,60.2,1
2020-02-05,UI/UX Designer,Part-Time,Onsite,Marketing,Sydney,Shah Ltd,Startup,33.0,1,1,384,1,47829.0,0,0,0,1596,2,7,43,22,0,4.8,Corporate,0,18.4,1,36,0,69.9,0.0,0
2022-01-09,AI Research Intern,Full-Time,Remote,FinTech,Toronto,Hopkins LLC,Small,5.0,1,1,50,1,54148.0,0,0,0,1950,2,32,53,40,0,0.6,Corporate,0,21.5,0,40,0,64.7,19.9,0
2022-11-12,Backend Developer,Contract,Remote,Software,Singapore,Obrien PLC,Small,9.0,1,1,109,1,35051.0,0,0,0,1626,5,34,59,28,0,8.4,Free,1,28.7,0,17,37,53.5,56.8,1
2019-10-13,Data Science Intern,Contract,Remote,Cybersecurity,Berlin,Owens Group,Startup,2.0,1,1,50,1,51524.0,0,0,0,1301,2,27,22,8,0,1.2,Corporate,0,32.0,1,15,16,67.6,16.9,0
2026-10-28,Frontend Developer,Full-Time,Remote,Gaming,San Francisco,Buckley-Johnson,Small,23.0,1,1,288,1,44764.0,0,0,0,1750,3,31,37,33,1,6.2,Free,1,12.0,0,58,60,36.3,83.5,1
2026-01-11,Backend Developer,Contract,Remote,EdTech,Toronto,Hamilton-Casey,Medium,24.0,0,1,286,0,14690.0,0,0,0,2038,2,10,42,31,0,0.0,Corporate,0,20.1,0,0,15,67.2,18.3,0
2018-04-16,Data Science Intern,Contract,Onsite,FinTech,Singapore,"Hernandez, Lopez and Golden",Startup,24.0,1,0,313,1,2000.0,0,0,0,1362,3,43,100,32,0,6.4,Corporate,0,14.5,1,40,15,46.7,62.1,1
2024-06-20,Cloud Engineer,Internship,Hybrid,Gaming,Berlin,Garrett-Levy,Medium,4.0,1,1,57,1,45486.0,0,0,0,375,3,16,17,27,0,3.7,Corporate,0,18.9,1,16,19,65.4,4.9,0
