TransactionNo,Items,DateTime,Daypart,DayType
1829,Coffee,2016-11-21 13:41:35,Afternoon,Weekday
1829,Cake,2016-11-21 13:41:35,Afternoon,Weekday
1830,Bread,2016-11-21 14:07:51,Afternoon,Weekday
1830,Tea,2016-11-21 14:07:51,Afternoon,Weekday
1831,Truffles,2016-11-21 14:20:46,Afternoon,Weekday
1832,Bread,2016-11-21 14:28:05,Afternoon,Weekday
1832,Fudge,2016-11-21 14:28:05,Afternoon,Weekday
1832,Medialuna,2016-11-21 14:28:05,Afternoon,Weekday
1832,Pastry,2016-11-21 14:28:05,Afternoon,Weekday
1833,Bread,2016-11-21 14:29:28,Afternoon,Weekday
1834,Tea,2016-11-21 14:32:20,Afternoon,Weekday
1834,Brownie,2016-11-21 14:32:20,Afternoon,Weekday
1834,Cake,2016-11-21 14:32:20,Afternoon,Weekday
1835,Juice,2016-11-21 14:36:21,Afternoon,Weekday
1835,Medialuna,2016-11-21 14:36:21,Afternoon,Weekday
1836,Tea,2016-11-21 14:54:43,Afternoon,Weekday
1836,Cake,2016-11-21 14:54:43,Afternoon,Weekday
1837,Coffee,2016-11-21 14:57:55,Afternoon,Weekday
1837,Tea,2016-11-21 14:57:55,Afternoon,Weekday
1837,Sandwich,2016-11-21 14:57:55,Afternoon,Weekday
1837,Medialuna,2016-11-21 14:57:55,Afternoon,Weekday
1837,Bread,2016-11-21 14:57:55,Afternoon,Weekday
1838,Alfajores,2016-11-21 15:23:32,Afternoon,Weekday
1839,Coffee,2016-11-21 15:24:55,Afternoon,Weekday
1839,Coffee,2016-11-21 15:24:55,Afternoon,Weekday
1840,Cookies,2016-11-21 15:35:40,Afternoon,Weekday
1840,My-5 Fruit Shoot,2016-11-21 15:35:40,Afternoon,Weekday
1840,Coffee,2016-11-21 15:35:40,Afternoon,Weekday
1840,Keeping It Local,2016-11-21 15:35:40,Afternoon,Weekday
1841,Hot chocolate,2016-11-21 15:47:22,Afternoon,Weekday
1841,Hot chocolate,2016-11-21 15:47:22,Afternoon,Weekday
1841,Bread,2016-11-21 15:47:22,Afternoon,Weekday
1841,Alfajores,2016-11-21 15:47:22,Afternoon,Weekday
1842,Bread,2016-11-21 16:00:34,Afternoon,Weekday
1843,Farm House,2016-11-21 16:11:05,Afternoon,Weekday
1844,Coffee,2016-11-21 16:18:45,Afternoon,Weekday
1844,Juice,2016-11-21 16:18:45,Afternoon,Weekday
1844,Pastry,2016-11-21 16:18:45,Afternoon,Weekday
1845,Cookies,2016-11-21 16:26:36,Afternoon,Weekday
1846,Brownie,2016-11-21 16:27:15,Afternoon,Weekday
1847,Coffee,2016-11-22 08:06:09,Morning,Weekday
1847,Medialuna,2016-11-22 08:06:09,Morning,Weekday
1848,Keeping It Local,2016-11-22 09:07:58,Morning,Weekday
1848,Coffee,2016-11-22 09:07:58,Morning,Weekday
1849,Tea,2016-11-22 09:33:58,Morning,Weekday
1850,Tea,2016-11-22 09:42:17,Morning,Weekday
1850,Medialuna,2016-11-22 09:42:17,Morning,Weekday
1851,Scandinavian,2016-11-22 09:59:54,Morning,Weekday
1851,Bread,2016-11-22 09:59:54,Morning,Weekday
1852,Scandinavian,2016-11-22 10:01:11,Morning,Weekday
1852,Bread,2016-11-22 10:01:11,Morning,Weekday
1853,Pastry,2016-11-22 10:08:29,Morning,Weekday
1853,Keeping It Local,2016-11-22 10:08:29,Morning,Weekday
1853,Coffee,2016-11-22 10:08:29,Morning,Weekday
1853,Hot chocolate,2016-11-22 10:08:29,Morning,Weekday
1854,Bread,2016-11-22 10:21:00,Morning,Weekday
1855,Coffee,2016-11-22 10:25:46,Morning,Weekday
1856,Bread,2016-11-22 10:28:49,Morning,Weekday
1857,Coffee,2016-11-22 10:29:45,Morning,Weekday
1857,Cookies,2016-11-22 10:29:45,Morning,Weekday
1858,Coffee,2016-11-22 10:34:47,Morning,Weekday
1858,Coffee,2016-11-22 10:34:47,Morning,Weekday
1858,Pastry,2016-11-22 10:34:47,Morning,Weekday
1859,Tea,2016-11-22 11:05:36,Morning,Weekday
1860,Coffee,2016-11-22 11:57:33,Morning,Weekday
1860,Brownie,2016-11-22 11:57:33,Morning,Weekday
1860,Bread,2016-11-22 11:57:33,Morning,Weekday
1861,Sandwich,2016-11-22 12:15:35,Afternoon,Weekday
1861,Coke,2016-11-22 12:15:35,Afternoon,Weekday
1862,Cake,2016-11-22 12:34:24,Afternoon,Weekday
1862,Bread,2016-11-22 12:34:24,Afternoon,Weekday
1862,Tea,2016-11-22 12:34:24,Afternoon,Weekday
1862,Medialuna,2016-11-22 12:34:24,Afternoon,Weekday
1863,Bread,2016-11-22 12:35:12,Afternoon,Weekday
1864,Coffee,2016-11-22 12:40:54,Afternoon,Weekday
1864,Medialuna,2016-11-22 12:40:54,Afternoon,Weekday
1864,Brownie,2016-11-22 12:40:54,Afternoon,Weekday
1865,Bread,2016-11-22 12:41:13,Afternoon,Weekday
1866,Coffee,2016-11-22 13:05:30,Afternoon,Weekday
1867,Medialuna,2016-11-22 13:07:35,Afternoon,Weekday
1868,Coffee,2016-11-22 13:17:32,Afternoon,Weekday
1868,Scandinavian,2016-11-22 13:17:32,Afternoon,Weekday
1868,Medialuna,2016-11-22 13:17:32,Afternoon,Weekday
1869,Tea,2016-11-22 13:26:51,Afternoon,Weekday
1869,Brownie,2016-11-22 13:26:51,Afternoon,Weekday
1870,Coffee,2016-11-22 13:34:01,Afternoon,Weekday
1870,Pastry,2016-11-22 13:34:01,Afternoon,Weekday
1871,Coffee,2016-11-22 13:47:25,Afternoon,Weekday
1872,Fudge,2016-11-22 13:59:06,Afternoon,Weekday
1872,Cake,2016-11-22 13:59:06,Afternoon,Weekday
1872,Coffee,2016-11-22 13:59:06,Afternoon,Weekday
1872,Tea,2016-11-22 13:59:06,Afternoon,Weekday
1873,Bread,2016-11-22 14:12:12,Afternoon,Weekday
1874,Coffee,2016-11-22 14:22:58,Afternoon,Weekday
1874,Cake,2016-11-22 14:22:58,Afternoon,Weekday
1875,Sandwich,2016-11-22 14:42:17,Afternoon,Weekday
1875,Coffee,2016-11-22 14:42:17,Afternoon,Weekday
1875,Coffee,2016-11-22 14:42:17,Afternoon,Weekday
1875,Tea,2016-11-22 14:42:17,Afternoon,Weekday
1875,Brownie,2016-11-22 14:42:17,Afternoon,Weekday
1875,Cake,2016-11-22 14:42:17,Afternoon,Weekday
1876,Coffee,2016-11-22 15:02:34,Afternoon,Weekday
1876,Alfajores,2016-11-22 15:02:34,Afternoon,Weekday
1876,Coffee,2016-11-22 15:02:34,Afternoon,Weekday
1876,Cake,2016-11-22 15:02:34,Afternoon,Weekday
1877,Coffee,2016-11-22 15:08:04,Afternoon,Weekday
1877,Coffee,2016-11-22 15:08:04,Afternoon,Weekday
1878,Mineral water,2016-11-22 15:17:35,Afternoon,Weekday
1879,Coffee,2016-11-22 15:25:09,Afternoon,Weekday
1879,Cookies,2016-11-22 15:25:09,Afternoon,Weekday
1880,Bread,2016-11-22 15:29:40,Afternoon,Weekday
1880,Cake,2016-11-22 15:29:40,Afternoon,Weekday
1881,Bread,2016-11-22 15:39:58,Afternoon,Weekday
1882,Coffee,2016-11-22 15:40:20,Afternoon,Weekday
1885,Tea,2016-11-22 16:36:23,Afternoon,Weekday
1885,Brownie,2016-11-22 16:36:23,Afternoon,Weekday
1885,Cake,2016-11-22 16:36:23,Afternoon,Weekday
1886,Hot chocolate,2016-11-22 16:39:08,Afternoon,Weekday
1886,Hot chocolate,2016-11-22 16:39:08,Afternoon,Weekday
1886,Medialuna,2016-11-22 16:39:08,Afternoon,Weekday
1887,Hot chocolate,2016-11-22 16:39:57,Afternoon,Weekday
1888,Coffee,2016-11-22 17:10:13,Evening,Weekday
1888,Bread,2016-11-22 17:10:13,Evening,Weekday
1889,Cake,2016-11-22 17:18:51,Evening,Weekday
1889,Coffee,2016-11-22 17:18:51,Evening,Weekday
1890,Coffee,2016-11-23 08:11:28,Morning,Weekday
1890,Cake,2016-11-23 08:11:28,Morning,Weekday
1891,Hot chocolate,2016-11-23 09:05:20,Morning,Weekday
1891,Medialuna,2016-11-23 09:05:20,Morning,Weekday
1891,Coffee,2016-11-23 09:05:20,Morning,Weekday
1892,Hot chocolate,2016-11-23 09:06:41,Morning,Weekday
1892,Medialuna,2016-11-23 09:06:41,Morning,Weekday
1892,Coffee,2016-11-23 09:06:41,Morning,Weekday
1893,Coffee,2016-11-23 09:07:21,Morning,Weekday
1893,Hot chocolate,2016-11-23 09:07:21,Morning,Weekday
1893,Medialuna,2016-11-23 09:07:21,Morning,Weekday
1894,Coffee,2016-11-23 09:54:31,Morning,Weekday
1894,Keeping It Local,2016-11-23 09:54:31,Morning,Weekday
1894,Bread,2016-11-23 09:54:31,Morning,Weekday
1895,Coffee,2016-11-23 10:06:05,Morning,Weekday
1896,Coffee,2016-11-23 10:11:18,Morning,Weekday
1897,Coffee,2016-11-23 10:15:49,Morning,Weekday
1898,Coffee,2016-11-23 10:19:40,Morning,Weekday
1898,Bread,2016-11-23 10:19:40,Morning,Weekday
1899,Coffee,2016-11-23 10:22:23,Morning,Weekday
1899,Sandwich,2016-11-23 10:22:23,Morning,Weekday
1900,Bread,2016-11-23 10:33:49,Morning,Weekday
1900,Keeping It Local,2016-11-23 10:33:49,Morning,Weekday
1900,Cake,2016-11-23 10:33:49,Morning,Weekday
1901,Coffee,2016-11-23 10:50:14,Morning,Weekday
1902,Brownie,2016-11-23 11:12:42,Morning,Weekday
1902,Cookies,2016-11-23 11:12:42,Morning,Weekday
1903,Bread,2016-11-23 11:34:24,Morning,Weekday
1904,Juice,2016-11-23 11:42:00,Morning,Weekday
1904,Bread,2016-11-23 11:42:00,Morning,Weekday
1905,Coffee,2016-11-23 11:50:37,Morning,Weekday
1905,Cookies,2016-11-23 11:50:37,Morning,Weekday
1906,Coffee,2016-11-23 11:50:56,Morning,Weekday
1907,Coffee,2016-11-23 12:24:12,Afternoon,Weekday
1907,Medialuna,2016-11-23 12:24:12,Afternoon,Weekday
1907,Cookies,2016-11-23 12:24:12,Afternoon,Weekday
1907,Tea,2016-11-23 12:24:12,Afternoon,Weekday
1908,Tea,2016-11-23 12:35:02,Afternoon,Weekday
1908,Cookies,2016-11-23 12:35:02,Afternoon,Weekday
1909,Mineral water,2016-11-23 12:42:33,Afternoon,Weekday
1910,Coffee,2016-11-23 12:49:38,Afternoon,Weekday
1910,Bread,2016-11-23 12:49:38,Afternoon,Weekday
1910,Tea,2016-11-23 12:49:38,Afternoon,Weekday
1910,Pastry,2016-11-23 12:49:38,Afternoon,Weekday
1910,Tiffin,2016-11-23 12:49:38,Afternoon,Weekday
1910,Cake,2016-11-23 12:49:38,Afternoon,Weekday
1911,Coffee,2016-11-23 13:04:46,Afternoon,Weekday
1912,Cookies,2016-11-23 13:13:54,Afternoon,Weekday
1913,Sandwich,2016-11-23 13:25:25,Afternoon,Weekday
1914,Coffee,2016-11-23 13:26:38,Afternoon,Weekday
1915,Tea,2016-11-23 13:40:31,Afternoon,Weekday
1915,Sandwich,2016-11-23 13:40:31,Afternoon,Weekday
1916,Jam,2016-11-23 13:51:18,Afternoon,Weekday
1917,Brownie,2016-11-23 13:55:58,Afternoon,Weekday
1917,Tea,2016-11-23 13:55:58,Afternoon,Weekday
1919,Bread,2016-11-23 14:07:37,Afternoon,Weekday
1920,Bread,2016-11-23 14:22:27,Afternoon,Weekday
1920,Olum & polenta,2016-11-23 14:22:27,Afternoon,Weekday
1921,Bread,2016-11-23 14:52:03,Afternoon,Weekday
1922,Polenta,2016-11-23 14:53:33,Afternoon,Weekday
1922,Tea,2016-11-23 14:53:33,Afternoon,Weekday
1923,Coffee,2016-11-23 14:59:48,Afternoon,Weekday
1923,Sandwich,2016-11-23 14:59:48,Afternoon,Weekday
1924,Coffee,2016-11-23 15:00:34,Afternoon,Weekday
1925,Coffee,2016-11-23 15:05:02,Afternoon,Weekday
1925,Cake,2016-11-23 15:05:02,Afternoon,Weekday
1926,Tea,2016-11-23 15:09:18,Afternoon,Weekday
1926,Coffee,2016-11-23 15:09:18,Afternoon,Weekday
1926,Alfajores,2016-11-23 15:09:18,Afternoon,Weekday
1927,Coke,2016-11-23 15:23:13,Afternoon,Weekday
1928,Coffee,2016-11-23 15:44:44,Afternoon,Weekday
1929,Coffee,2016-11-23 16:00:19,Afternoon,Weekday
1930,Coffee,2016-11-23 16:14:41,Afternoon,Weekday
1930,Medialuna,2016-11-23 16:14:41,Afternoon,Weekday
1931,Cookies,2016-11-23 16:31:03,Afternoon,Weekday
1931,Bread,2016-11-23 16:31:03,Afternoon,Weekday
1932,Coffee,2016-11-23 16:36:53,Afternoon,Weekday
1933,Coffee,2016-11-23 17:00:41,Evening,Weekday
1934,Bread,2016-11-23 17:29:19,Evening,Weekday
1935,Bread,2016-11-24 08:41:10,Morning,Weekday
1936,Coffee,2016-11-24 09:08:12,Morning,Weekday
1937,Coffee,2016-11-24 09:10:24,Morning,Weekday
1938,Hot chocolate,2016-11-24 09:11:11,Morning,Weekday
1939,Pastry,2016-11-24 09:20:18,Morning,Weekday
1940,Coffee,2016-11-24 09:21:00,Morning,Weekday
1940,Keeping It Local,2016-11-24 09:21:00,Morning,Weekday
1941,Pastry,2016-11-24 09:24:35,Morning,Weekday
1941,Bread,2016-11-24 09:24:35,Morning,Weekday
1942,Bread,2016-11-24 09:26:35,Morning,Weekday
1942,Keeping It Local,2016-11-24 09:26:35,Morning,Weekday
1943,Pastry,2016-11-24 09:28:53,Morning,Weekday
1944,Hot chocolate,2016-11-24 09:30:14,Morning,Weekday
1945,Coffee,2016-11-24 09:31:29,Morning,Weekday
1945,Pastry,2016-11-24 09:31:29,Morning,Weekday
1946,Bread,2016-11-24 09:43:20,Morning,Weekday
1946,Medialuna,2016-11-24 09:43:20,Morning,Weekday
1947,Medialuna,2016-11-24 09:53:52,Morning,Weekday
1947,Medialuna,2016-11-24 09:53:52,Morning,Weekday
1947,Pastry,2016-11-24 09:53:52,Morning,Weekday
1947,Alfajores,2016-11-24 09:53:52,Morning,Weekday
1948,Coffee,2016-11-24 09:55:27,Morning,Weekday
1949,Coffee,2016-11-24 10:02:17,Morning,Weekday
1950,Tea,2016-11-24 10:05:35,Morning,Weekday
1950,Cake,2016-11-24 10:05:35,Morning,Weekday
1951,Coffee,2016-11-24 10:06:47,Morning,Weekday
1951,Bread,2016-11-24 10:06:47,Morning,Weekday
1952,Coffee,2016-11-24 10:07:54,Morning,Weekday
1953,Bread,2016-11-24 10:13:28,Morning,Weekday
1953,Tea,2016-11-24 10:13:28,Morning,Weekday
1953,Cake,2016-11-24 10:13:28,Morning,Weekday
1954,Bread,2016-11-24 10:18:24,Morning,Weekday
1954,Bread,2016-11-24 10:18:24,Morning,Weekday
1954,Coffee,2016-11-24 10:18:24,Morning,Weekday
1955,Coffee,2016-11-24 10:23:10,Morning,Weekday
1955,Alfajores,2016-11-24 10:23:10,Morning,Weekday
1956,Coffee,2016-11-24 10:25:34,Morning,Weekday
1957,Bread,2016-11-24 10:45:39,Morning,Weekday
1957,Cookies,2016-11-24 10:45:39,Morning,Weekday
1958,Bread,2016-11-24 10:48:35,Morning,Weekday
1958,Sandwich,2016-11-24 10:48:35,Morning,Weekday
1958,Tea,2016-11-24 10:48:35,Morning,Weekday
1959,Bread,2016-11-24 10:51:27,Morning,Weekday
1960,Tea,2016-11-24 10:59:16,Morning,Weekday
1960,Coffee,2016-11-24 10:59:16,Morning,Weekday
1960,Cake,2016-11-24 10:59:16,Morning,Weekday
1961,Bread,2016-11-24 11:03:46,Morning,Weekday
1962,Hot chocolate,2016-11-24 11:05:57,Morning,Weekday
1962,Brownie,2016-11-24 11:05:57,Morning,Weekday
1963,Bread,2016-11-24 11:34:17,Morning,Weekday
1964,Tea,2016-11-24 11:39:29,Morning,Weekday
1964,Coffee,2016-11-24 11:39:29,Morning,Weekday
1965,Coffee,2016-11-24 11:46:56,Morning,Weekday
1965,Cake,2016-11-24 11:46:56,Morning,Weekday
1966,The Nomad,2016-11-24 11:57:00,Morning,Weekday
1966,Bread,2016-11-24 11:57:00,Morning,Weekday
1966,Tea,2016-11-24 11:57:00,Morning,Weekday
1967,Coffee,2016-11-24 12:05:18,Afternoon,Weekday
1967,Smoothies,2016-11-24 12:05:18,Afternoon,Weekday
1968,Bread,2016-11-24 12:18:32,Afternoon,Weekday
1969,Bread,2016-11-24 12:20:13,Afternoon,Weekday
1970,Coffee,2016-11-24 12:35:32,Afternoon,Weekday
1970,Bread,2016-11-24 12:35:32,Afternoon,Weekday
1971,Coffee,2016-11-24 12:54:14,Afternoon,Weekday
1971,Cake,2016-11-24 12:54:14,Afternoon,Weekday
1972,Fudge,2016-11-24 12:57:45,Afternoon,Weekday
1972,Coffee,2016-11-24 12:57:45,Afternoon,Weekday
1972,Coffee,2016-11-24 12:57:45,Afternoon,Weekday
1972,Sandwich,2016-11-24 12:57:45,Afternoon,Weekday
1973,Brownie,2016-11-24 13:12:59,Afternoon,Weekday
1974,Bread,2016-11-24 13:23:10,Afternoon,Weekday
1974,Sandwich,2016-11-24 13:23:10,Afternoon,Weekday
1975,Coffee,2016-11-24 13:28:42,Afternoon,Weekday
1976,Bread,2016-11-24 13:29:16,Afternoon,Weekday
1976,Brownie,2016-11-24 13:29:16,Afternoon,Weekday
1977,Sandwich,2016-11-24 13:31:38,Afternoon,Weekday
1978,Coffee,2016-11-24 13:39:41,Afternoon,Weekday
1978,Sandwich,2016-11-24 13:39:41,Afternoon,Weekday
1978,Hearty & Seasonal,2016-11-24 13:39:41,Afternoon,Weekday
1979,Coffee,2016-11-24 13:58:03,Afternoon,Weekday
1980,Tea,2016-11-24 13:58:38,Afternoon,Weekday
1980,Cake,2016-11-24 13:58:38,Afternoon,Weekday
1981,Coffee,2016-11-24 14:18:49,Afternoon,Weekday
1981,Bread,2016-11-24 14:18:49,Afternoon,Weekday
1982,Coffee,2016-11-24 14:19:19,Afternoon,Weekday
1982,Sandwich,2016-11-24 14:19:19,Afternoon,Weekday
1983,Coffee,2016-11-24 14:32:19,Afternoon,Weekday
1984,Cake,2016-11-24 14:35:19,Afternoon,Weekday
1985,Coffee,2016-11-24 14:52:39,Afternoon,Weekday
1985,Alfajores,2016-11-24 14:52:39,Afternoon,Weekday
1986,Coffee,2016-11-24 14:53:44,Afternoon,Weekday
1986,Cake,2016-11-24 14:53:44,Afternoon,Weekday
1987,Tea,2016-11-24 14:58:05,Afternoon,Weekday
1987,Tea,2016-11-24 14:58:05,Afternoon,Weekday
1988,Bread,2016-11-24 15:17:33,Afternoon,Weekday
1989,Tea,2016-11-24 15:30:26,Afternoon,Weekday
1989,Cake,2016-11-24 15:30:26,Afternoon,Weekday
1990,Brownie,2016-11-24 15:33:37,Afternoon,Weekday
1990,Alfajores,2016-11-24 15:33:37,Afternoon,Weekday
1991,Hack the stack,2016-11-24 16:00:48,Afternoon,Weekday
1991,Art Tray,2016-11-24 16:00:48,Afternoon,Weekday
1991,Coffee,2016-11-24 16:00:48,Afternoon,Weekday
1992,Tea,2016-11-24 16:09:50,Afternoon,Weekday
1993,Coffee,2016-11-24 16:32:12,Afternoon,Weekday
1993,Cake,2016-11-24 16:32:12,Afternoon,Weekday
1994,Coffee,2016-11-24 16:49:46,Afternoon,Weekday
1994,Coke,2016-11-24 16:49:46,Afternoon,Weekday
1995,Hack the stack,2016-11-24 17:02:59,Evening,Weekday
1995,My-5 Fruit Shoot,2016-11-24 17:02:59,Evening,Weekday
1995,Tea,2016-11-24 17:02:59,Evening,Weekday
1995,Art Tray,2016-11-24 17:02:59,Evening,Weekday
1996,Ella's Kitchen Pouches,2016-11-24 17:10:11,Evening,Weekday
1997,Coffee,2016-11-25 08:08:12,Morning,Weekday
1997,Medialuna,2016-11-25 08:08:12,Morning,Weekday
1998,Coffee,2016-11-25 08:52:24,Morning,Weekday
1999,Coffee,2016-11-25 09:04:23,Morning,Weekday
1999,Coffee,2016-11-25 09:04:23,Morning,Weekday
2000,Coffee,2016-11-25 09:09:28,Morning,Weekday
2000,Bread,2016-11-25 09:09:28,Morning,Weekday
2001,Coffee,2016-11-25 09:10:18,Morning,Weekday
2001,Medialuna,2016-11-25 09:10:18,Morning,Weekday
2002,Coffee,2016-11-25 09:21:29,Morning,Weekday
2003,Coffee,2016-11-25 09:29:47,Morning,Weekday
2004,Coffee,2016-11-25 09:31:45,Morning,Weekday
2004,Pastry,2016-11-25 09:31:45,Morning,Weekday
2004,Bread,2016-11-25 09:31:45,Morning,Weekday
2005,Bread,2016-11-25 09:35:47,Morning,Weekday
2005,Coffee,2016-11-25 09:35:47,Morning,Weekday
2006,Bread,2016-11-25 09:36:46,Morning,Weekday
2007,Keeping It Local,2016-11-25 09:44:09,Morning,Weekday
2007,Coffee,2016-11-25 09:44:09,Morning,Weekday
2007,Bread,2016-11-25 09:44:09,Morning,Weekday
2008,Coffee,2016-11-25 09:50:38,Morning,Weekday
2009,Coffee,2016-11-25 09:51:05,Morning,Weekday
2009,Coffee,2016-11-25 09:51:05,Morning,Weekday
2010,Keeping It Local,2016-11-25 09:55:08,Morning,Weekday
2010,Tea,2016-11-25 09:55:08,Morning,Weekday
2010,Brownie,2016-11-25 09:55:08,Morning,Weekday
2010,Bread,2016-11-25 09:55:08,Morning,Weekday
2011,Coffee,2016-11-25 09:57:38,Morning,Weekday
2011,Pastry,2016-11-25 09:57:38,Morning,Weekday
2012,Bread,2016-11-25 09:59:23,Morning,Weekday
2013,Coffee,2016-11-25 10:05:26,Morning,Weekday
2013,Cake,2016-11-25 10:05:26,Morning,Weekday
2014,Coffee,2016-11-25 10:13:08,Morning,Weekday
2014,Keeping It Local,2016-11-25 10:13:08,Morning,Weekday
2015,Coffee,2016-11-25 10:15:13,Morning,Weekday
2016,Bread,2016-11-25 10:28:53,Morning,Weekday
2016,Medialuna,2016-11-25 10:28:53,Morning,Weekday
2017,Bread,2016-11-25 10:38:18,Morning,Weekday
2017,Focaccia,2016-11-25 10:38:18,Morning,Weekday
2018,Medialuna,2016-11-25 10:41:02,Morning,Weekday
2018,Coffee,2016-11-25 10:41:02,Morning,Weekday
2019,Bread,2016-11-25 10:44:12,Morning,Weekday
2020,Coffee,2016-11-25 10:49:29,Morning,Weekday
2020,Coffee,2016-11-25 10:49:29,Morning,Weekday
2021,Coffee,2016-11-25 10:59:16,Morning,Weekday
2022,Bread,2016-11-25 11:00:56,Morning,Weekday
2023,Farm House,2016-11-25 11:05:09,Morning,Weekday
2024,Coffee,2016-11-25 11:06:20,Morning,Weekday
2024,Pastry,2016-11-25 11:06:20,Morning,Weekday
2025,Cookies,2016-11-25 11:39:21,Morning,Weekday
2025,Juice,2016-11-25 11:39:21,Morning,Weekday
2025,Tea,2016-11-25 11:39:21,Morning,Weekday
2025,Alfajores,2016-11-25 11:39:21,Morning,Weekday
2026,Coffee,2016-11-25 11:40:12,Morning,Weekday
2026,Alfajores,2016-11-25 11:40:12,Morning,Weekday
2027,Coffee,2016-11-25 11:48:09,Morning,Weekday
2027,Sandwich,2016-11-25 11:48:09,Morning,Weekday
2028,Coffee,2016-11-25 12:09:10,Afternoon,Weekday
2029,Coffee,2016-11-25 12:10:32,Afternoon,Weekday
2029,Coffee,2016-11-25 12:10:32,Afternoon,Weekday
2030,Bread,2016-11-25 12:11:20,Afternoon,Weekday
2031,Coffee,2016-11-25 12:12:04,Afternoon,Weekday
2031,Bread,2016-11-25 12:12:04,Afternoon,Weekday
2033,Coffee,2016-11-25 12:21:22,Afternoon,Weekday
2034,Tea,2016-11-25 12:27:02,Afternoon,Weekday
2035,Sandwich,2016-11-25 12:28:41,Afternoon,Weekday
2035,Bread,2016-11-25 12:28:41,Afternoon,Weekday
2036,Tea,2016-11-25 12:42:26,Afternoon,Weekday
2036,Art Tray,2016-11-25 12:42:26,Afternoon,Weekday
2037,Bread,2016-11-25 12:44:39,Afternoon,Weekday
2038,Coffee,2016-11-25 12:52:56,Afternoon,Weekday
2038,Cake,2016-11-25 12:52:56,Afternoon,Weekday
2039,Mineral water,2016-11-25 12:55:03,Afternoon,Weekday
2039,Coffee,2016-11-25 12:55:03,Afternoon,Weekday
2040,Mineral water,2016-11-25 12:56:57,Afternoon,Weekday
2041,Tartine,2016-11-25 12:58:15,Afternoon,Weekday
2042,Coffee,2016-11-25 13:02:09,Afternoon,Weekday
2043,Bread,2016-11-25 13:04:15,Afternoon,Weekday
2043,Coffee,2016-11-25 13:04:15,Afternoon,Weekday
2044,Bread,2016-11-25 13:07:26,Afternoon,Weekday
2045,Hot chocolate,2016-11-25 13:12:29,Afternoon,Weekday
2045,Bread,2016-11-25 13:12:29,Afternoon,Weekday
2045,Sandwich,2016-11-25 13:12:29,Afternoon,Weekday
2048,Juice,2016-11-25 13:38:40,Afternoon,Weekday
2049,Bread,2016-11-25 13:40:22,Afternoon,Weekday
2050,Mineral water,2016-11-25 13:57:31,Afternoon,Weekday
2051,Sandwich,2016-11-25 14:13:06,Afternoon,Weekday
2051,Bread,2016-11-25 14:13:06,Afternoon,Weekday
2051,Jam,2016-11-25 14:13:06,Afternoon,Weekday
2052,Coffee,2016-11-25 14:14:53,Afternoon,Weekday
2052,Sandwich,2016-11-25 14:14:53,Afternoon,Weekday
2052,Bread,2016-11-25 14:14:53,Afternoon,Weekday
2053,Tea,2016-11-25 14:32:37,Afternoon,Weekday
2054,Tea,2016-11-25 14:33:06,Afternoon,Weekday
2055,Bread,2016-11-25 14:48:17,Afternoon,Weekday
2055,Pastry,2016-11-25 14:48:17,Afternoon,Weekday
2057,Coffee,2016-11-25 15:31:28,Afternoon,Weekday
2057,Tea,2016-11-25 15:31:28,Afternoon,Weekday
2058,Bread,2016-11-25 15:31:54,Afternoon,Weekday
2058,Brownie,2016-11-25 15:31:54,Afternoon,Weekday
2059,Alfajores,2016-11-25 15:53:37,Afternoon,Weekday
2059,Alfajores,2016-11-25 15:53:37,Afternoon,Weekday
2059,Bread,2016-11-25 15:53:37,Afternoon,Weekday
2061,Coffee,2016-11-25 16:02:01,Afternoon,Weekday
2061,Medialuna,2016-11-25 16:02:01,Afternoon,Weekday
2062,Medialuna,2016-11-25 16:07:57,Afternoon,Weekday
2063,Coffee,2016-11-25 16:16:15,Afternoon,Weekday
2063,Bread,2016-11-25 16:16:15,Afternoon,Weekday
2063,Pastry,2016-11-25 16:16:15,Afternoon,Weekday
2063,Medialuna,2016-11-25 16:16:15,Afternoon,Weekday
2065,Tea,2016-11-25 17:10:20,Evening,Weekday
2065,Alfajores,2016-11-25 17:10:20,Evening,Weekday
2065,Cake,2016-11-25 17:10:20,Evening,Weekday
2066,Tea,2016-11-25 17:12:09,Evening,Weekday
2066,Brownie,2016-11-25 17:12:09,Evening,Weekday
2066,Alfajores,2016-11-25 17:12:09,Evening,Weekday
2066,Pastry,2016-11-25 17:12:09,Evening,Weekday
2066,Bread,2016-11-25 17:12:09,Evening,Weekday
2067,Medialuna,2016-11-25 17:15:19,Evening,Weekday
2067,Pastry,2016-11-25 17:15:19,Evening,Weekday
2068,Brownie,2016-11-25 17:19:52,Evening,Weekday
2069,Bread,2016-11-26 08:29:14,Morning,Weekend
2070,Coffee,2016-11-26 08:47:27,Morning,Weekend
2071,Bread,2016-11-26 08:50:14,Morning,Weekend
2071,Coffee,2016-11-26 08:50:14,Morning,Weekend
2071,Bread,2016-11-26 08:50:14,Morning,Weekend
2072,Bread,2016-11-26 09:03:00,Morning,Weekend
2073,Bread,2016-11-26 09:15:06,Morning,Weekend
2073,Coffee,2016-11-26 09:15:06,Morning,Weekend
2073,Medialuna,2016-11-26 09:15:06,Morning,Weekend
2074,Bread,2016-11-26 09:27:29,Morning,Weekend
2075,Bread,2016-11-26 09:28:40,Morning,Weekend
2076,Pastry,2016-11-26 09:32:45,Morning,Weekend
