Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0750-EKNGL,Male,44,No,0,Hyampom,96046,40.648024,-123.465088,0,7,Offer E,Yes,47.19,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.75,141.1,0,0,330.33,471.43,Stayed,,
0754-EEBDC,Male,25,Yes,1,Covina,91723,34.084747,-117.886844,1,4,Offer E,Yes,24.57,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.9,76.65,0,0,98.28,174.93,Stayed,,
0754-UKWQP,Male,63,No,0,Cool,95614,38.880622,-120.973865,0,2,None,Yes,37.43,No,Yes,Fiber Optic,18,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.85,197.7,0,0,74.86,272.56,Churned,Competitor,Competitor had better devices
0756-MPZRL,Male,35,No,0,Pauma Valley,92061,33.313828,-116.940501,0,46,Offer B,No,,,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,33.7,1537.85,0,0,0,1537.85,Stayed,,
0757-WCUUZ,Male,29,Yes,3,June Lake,93529,37.730269,-119.055813,1,54,Offer B,Yes,36.09,Yes,Yes,DSL,59,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,63.35,3409.1,0,0,1948.86,5357.96,Stayed,,
0761-AETCS,Female,58,No,0,Colton,92324,34.030915,-117.273201,0,1,Offer E,Yes,25.62,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.3,19.3,0,0,25.62,44.92,Churned,Attitude,Attitude of support person
0769-MURVM,Female,44,Yes,2,Carmel Valley,93924,36.414611,-121.6386,5,72,Offer A,No,,,Yes,Cable,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,65.7,4575.35,0,0,0,4575.35,Stayed,,
0771-CHWSK,Male,56,No,0,Brawley,92227,33.03933,-115.191857,0,66,Offer A,Yes,45.57,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.6,4798.4,0,0,3007.62,7806.02,Stayed,,
0771-WLCLA,Female,49,Yes,1,Big Bear Lake,92315,34.242058,-116.89802,8,16,Offer D,Yes,46.45,Yes,Yes,Fiber Optic,12,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,112.95,1882.55,0,0,743.2,2625.75,Stayed,,
0772-GYEQQ,Male,33,No,0,Lodi,95240,38.123544,-121.159078,0,3,Offer E,Yes,49.4,No,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,88.35,262.05,0,0,148.2,410.25,Churned,Competitor,Competitor offered more data
0774-IFUVM,Male,19,Yes,2,Stockton,95202,37.959706,-121.287669,7,11,None,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,0,0,183.81,907.16,Stayed,,
0774-RMNUW,Female,44,Yes,1,Pala,92059,33.384345,-117.072619,6,71,Offer A,No,,,Yes,Cable,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.7,4122.65,0,0,0,4122.65,Stayed,,
0778-NELLA,Male,43,No,0,Anaheim,92805,33.830209,-117.906099,0,9,None,No,,,Yes,DSL,9,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,34.7,296.1,0,0,0,296.1,Churned,Competitor,Competitor offered higher download speeds
0780-XNZFN,Male,60,No,0,Oakland,94618,37.84551,-122.235181,0,57,None,Yes,1.69,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.65,1125.6,0,0,96.33,1221.93,Stayed,,
0781-LKXBR,Male,65,No,0,San Francisco,94102,37.7795,-122.419233,0,9,None,Yes,48.71,Yes,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.6,0,0,438.39,1356.99,Churned,Competitor,Competitor had better devices
0784-GTUUK,Male,26,Yes,0,Newman,95360,37.343846,-121.039391,6,62,None,Yes,32.28,Yes,No,,,,,,,,,,,One Year,Yes,Credit Card,23.75,1446.8,0,0,2001.36,3448.16,Stayed,,
0784-ZQJZX,Male,22,No,1,Spreckels,93962,36.624641,-121.647195,0,72,None,Yes,31.93,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.9,1529.65,0,0,2298.96,3828.61,Stayed,,
0786-IVLAW,Female,72,No,0,Valley Village,91607,34.165783,-118.399795,0,66,None,Yes,3.57,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,108.1,7238.6,0,0,235.62,7474.22,Stayed,,
0786-VSSUD,Male,68,No,0,San Diego,92123,32.808814,-117.134694,0,16,None,No,,,Yes,DSL,24,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,39,679.85,0,0,0,679.85,Churned,Competitor,Competitor had better devices
0787-LHDYT,Male,36,No,0,Carmel Valley,93924,36.414611,-121.6386,0,16,Offer D,Yes,33.44,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.6,330.25,0,0,535.04,865.29,Stayed,,
0788-DXBFY,Male,54,Yes,0,Tustin,92780,33.735802,-117.818805,3,58,Offer B,Yes,27.93,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,19.55,1108.8,0,0,1619.94,2728.74,Stayed,,
0793-TWELN,Female,27,No,0,Los Angeles,90026,34.078991,-118.263804,0,4,Offer E,Yes,6.5,Yes,Yes,Fiber Optic,73,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,319.85,0,0,26,345.85,Stayed,,
0794-YVSGE,Male,29,Yes,1,Pasadena,91101,34.146635,-118.139225,9,72,Offer A,Yes,27.16,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.3,1401.15,0,0,1955.52,3356.67,Stayed,,
0795-GMVQO,Male,36,Yes,0,San Diego,92105,32.741859,-117.090353,1,67,None,Yes,23.13,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,109.9,7332.4,0,0,1549.71,8882.11,Stayed,,
0795-LAFGP,Male,25,Yes,0,Fullerton,92835,33.902211,-117.914922,1,71,None,Yes,3.57,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.4,6668.05,0,0,253.47,6921.52,Stayed,,
0795-XCCTE,Male,80,No,0,Bishop,93514,37.04584,-118.397236,0,72,Offer A,Yes,26.01,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.4,1809.35,0,0,1872.72,3682.07,Stayed,,
0799-DDIHE,Female,24,Yes,3,Grenada,96038,41.599978,-122.539381,7,15,Offer D,Yes,24.27,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.3,639.45,0,0,364.05,1003.5,Stayed,,
0804-XBFBV,Female,49,No,1,Foothill Ranch,92610,33.698728,-117.67768,0,11,None,No,,,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.2,321.05,0,0,0,321.05,Stayed,,
0804-YGEQV,Female,59,Yes,1,Palm Desert,92211,33.762759,-116.324817,9,43,Offer B,Yes,28.03,Yes,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,24.45,993.15,41.33,0,1205.29,2157.11,Stayed,,
0807-ZABDG,Female,43,No,2,Woodland,95776,38.694081,-121.694431,0,3,Offer E,Yes,26.04,No,Yes,Cable,16,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.1,154.65,0,0,78.12,232.77,Churned,Competitor,Competitor offered higher download speeds
0810-BDHAW,Female,54,Yes,0,Chowchilla,93610,37.100948,-120.270136,4,24,None,Yes,31.62,Yes,Yes,DSL,12,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,78.4,1832.4,0,130,758.88,2721.28,Stayed,,
0810-DHDBD,Female,31,No,0,Rohnert Park,94928,38.34719,-122.697822,0,52,None,Yes,21.38,Yes,Yes,Cable,21,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74,3877.65,0,0,1111.76,4989.41,Stayed,,
0811-GSDTP,Female,50,No,2,Alameda,94502,37.724817,-122.224363,0,13,None,No,,,Yes,Cable,19,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,30.15,382.2,0,10,0,392.2,Stayed,,
0812-WUPTB,Male,65,Yes,0,Corona Del Mar,92625,33.600987,-117.862734,1,1,Offer E,Yes,49.6,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.85,70.85,0,0,49.6,120.45,Churned,Price,Long distance charges
0813-TAXXS,Male,48,No,0,Alderpoint,95511,40.166028,-123.584144,0,55,None,Yes,26.3,Yes,Yes,DSL,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,77.8,4323.35,0,0,1446.5,5769.85,Stayed,,
0815-MFZGM,Female,54,Yes,0,Morgan Hill,95037,37.161544,-121.649371,9,42,None,Yes,1.31,No,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,99,4135,0,0,55.02,4190.02,Stayed,,
0816-TSPHQ,Male,35,No,0,Kettleman City,93239,35.996923,-120.000951,0,2,None,Yes,27.67,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,44.2,0,0,55.34,99.54,Joined,,
0817-HSUSE,Male,26,No,0,Altadena,91001,34.196837,-118.142236,0,1,None,Yes,5.63,No,Yes,Cable,52,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.5,75.5,0,0,5.63,81.13,Joined,,
0818-OCPZO,Male,80,No,0,Los Angeles,90059,33.927254,-118.249826,0,27,None,Yes,42.91,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.45,2122.05,0,0,1158.57,3280.62,Churned,Competitor,Competitor offered more data
0820-FNRNX,Male,48,Yes,3,Lafayette,94549,37.907777,-122.127161,1,17,Offer D,Yes,29.87,Yes,Yes,DSL,53,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,66.7,1077.05,0,0,507.79,1584.84,Stayed,,
0822-GAVAP,Female,19,No,0,Posey,93260,35.861928,-118.636698,0,2,Offer E,No,,,Yes,DSL,76,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,34.7,62.25,0,0,0,62.25,Churned,Competitor,Competitor made better offer
0822-QGCXA,Female,76,Yes,0,Los Angeles,90068,34.137411,-118.328915,5,27,Offer C,Yes,3.43,Yes,Yes,DSL,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.85,2310.2,0,0,92.61,2402.81,Stayed,,
0823-HSCDJ,Male,76,No,0,Temecula,92592,33.507255,-117.029473,0,52,None,No,,,Yes,DSL,18,No,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,49.15,2550.9,0,30,0,2580.9,Churned,Competitor,Competitor made better offer
0824-VWDPO,Female,58,No,0,Mckinleyville,95519,40.965011,-124.015255,0,45,None,Yes,1.57,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,96.75,4442.75,0,0,70.65,4513.4,Stayed,,
0825-CPPQH,Female,26,Yes,0,Laytonville,95454,39.806141,-123.531098,2,71,None,Yes,39.44,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.1,1372.45,0,0,2800.24,4172.69,Stayed,,
0827-ITJPH,Male,33,No,0,Los Angeles,90047,33.958149,-118.308441,0,36,Offer C,Yes,8.5,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,18.55,689,0,0,306,995,Stayed,,
0829-DDVLK,Female,58,No,0,Orange,92866,33.784597,-117.844535,0,15,None,Yes,9.74,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,302.45,0,0,146.1,448.55,Stayed,,
0829-XXPLX,Female,48,No,0,Cutler,93615,36.497895,-119.285484,0,20,None,Yes,30.52,No,Yes,Fiber Optic,21,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1871.15,0,0,610.4,2481.55,Stayed,,
0831-JNISG,Male,52,Yes,2,San Jose,95148,37.339533,-121.777179,9,71,Offer A,Yes,23.34,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.8,1396.25,0,0,1657.14,3053.39,Stayed,,
0835-DUUIQ,Female,55,No,0,Alameda,94501,37.774633,-122.274434,0,24,None,Yes,47.31,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,21.05,531.55,0,0,1135.44,1666.99,Stayed,,
0835-JKADZ,Female,29,No,0,San Francisco,94107,37.768881,-122.395521,0,71,None,Yes,41.92,Yes,Yes,Fiber Optic,53,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.25,7984.15,0,0,2976.32,10960.47,Stayed,,
0836-SEYLU,Male,64,Yes,0,San Diego,92128,33.000269,-117.072093,2,9,Offer E,No,,,Yes,DSL,26,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,40.65,328.95,0,0,0,328.95,Churned,Competitor,Competitor had better devices
0839-JTCUD,Female,31,Yes,0,Mission Viejo,92691,33.611945,-117.665867,9,66,None,Yes,36.36,Yes,Yes,Cable,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,5958.85,0,0,2399.76,8358.61,Stayed,,
0839-QNXME,Female,35,No,0,Surfside,90743,33.728273,-118.085304,0,30,None,Yes,9.27,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.4,578.5,0,0,278.1,856.6,Stayed,,
0840-DCNZE,Male,33,No,0,Newport Beach,92661,33.601309,-117.902304,0,47,Offer B,Yes,36.78,No,Yes,DSL,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,-2,4138.9,0,0,1728.66,5867.56,Stayed,,
0840-DFEZH,Female,63,No,0,Los Angeles,90036,34.070291,-118.349191,0,7,None,Yes,25.17,Yes,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.35,564.65,0,0,176.19,740.84,Stayed,,
0841-NULXI,Male,38,No,0,Stockton,95209,38.044523,-121.348048,0,1,None,No,,,Yes,DSL,26,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55,0,0,0,35.55,Churned,Other,Don't know
0842-IWYCP,Female,19,No,0,Helendale,92342,34.757783,-117.33997,0,46,None,Yes,40.32,No,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.95,2168.9,0,0,1854.72,4023.62,Stayed,,
0843-WTBXE,Male,38,No,0,San Diego,92126,32.886925,-117.152162,0,53,None,Yes,16.43,Yes,Yes,Fiber Optic,29,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.45,4517.25,0,0,870.79,5388.04,Churned,Other,Don't know
0847-HGRML,Male,44,No,2,North Palm Springs,92258,33.906496,-116.569499,0,62,None,Yes,24.48,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20,1250.1,0,0,1517.76,2767.86,Stayed,,
0848-SOMKO,Male,23,No,0,Shingle Springs,95682,38.598936,-120.963092,0,70,None,No,,,Yes,DSL,26,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,48.4,3442.8,0,0,0,3442.8,Stayed,,
0848-ZGQIJ,Female,56,Yes,0,Saratoga,95070,37.257772,-122.051824,3,16,Offer D,Yes,10.5,No,Yes,Fiber Optic,2,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15,0,0,168,1629.15,Stayed,,
0851-DFJKB,Female,57,No,0,Concord,94518,37.950248,-122.022455,0,15,None,Yes,30.54,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,58.95,955.15,0,0,458.1,1413.25,Stayed,,
0853-NWIFK,Female,27,No,0,Woodacre,94973,38.005839,-122.638155,0,45,None,Yes,1.03,No,Yes,Fiber Optic,47,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95,0,0,46.35,4530.3,Stayed,,
0853-TWRVK,Male,59,Yes,0,North Hollywood,91606,34.187599,-118.387125,5,72,None,Yes,6.15,Yes,Yes,Fiber Optic,5,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105.6,7581.5,0,0,442.8,8024.3,Stayed,,
0854-UYHZD,Female,21,Yes,3,West Covina,91792,34.024405,-117.898722,1,13,None,Yes,42.23,No,No,,,,,,,,,,,Two Year,No,Mailed Check,19.55,265.3,0,0,548.99,814.29,Stayed,,
0856-NAOES,Male,29,No,0,Concord,94519,37.990118,-122.012188,0,6,Offer E,Yes,45.67,No,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,60.9,414.1,0,0,274.02,688.12,Stayed,,
0859-YGKFW,Male,56,Yes,3,Olivehurst,95961,39.082568,-121.55325,1,18,Offer D,Yes,28.06,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,20.05,345.9,0,0,505.08,850.98,Stayed,,
0862-PRCBS,Female,32,Yes,3,San Francisco,94132,37.722302,-122.491129,6,68,None,Yes,16.09,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,103.75,7039.45,0,0,1094.12,8133.57,Stayed,,
0864-FVJNJ,Female,63,Yes,1,Trinidad,95570,41.162295,-124.027381,1,64,Offer B,Yes,6.83,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,113.35,7222.75,0,20,437.12,7679.87,Stayed,,
0866-QLSIR,Female,53,No,0,Garden Grove,92843,33.764018,-117.931507,0,34,Offer C,Yes,34.41,Yes,Yes,DSL,4,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,64.4,2088.75,0,0,1169.94,3258.69,Churned,Attitude,Attitude of support person
0867-LDTTC,Male,51,No,0,Sacramento,95830,38.490508,-121.284171,0,5,None,Yes,45.69,No,Yes,Cable,4,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.15,392.65,0,0,228.45,621.1,Stayed,,
0867-MKZVY,Female,26,Yes,1,Altadena,91001,34.196837,-118.142236,5,20,None,Yes,36.6,Yes,Yes,Fiber Optic,51,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,82.4,1592.35,33.43,0,732,2290.92,Churned,Price,Price too high
0868-VJRDR,Male,61,Yes,0,Cassel,96016,40.936285,-121.572692,1,64,None,Yes,4.76,No,Yes,Fiber Optic,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.05,6605.55,0,0,304.64,6910.19,Stayed,,
0869-PAPRP,Female,68,Yes,0,Pixley,93256,35.957019,-119.330928,4,26,None,Yes,46.24,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,85.7,2067,0,0,1202.24,3269.24,Stayed,,
0870-VEMYL,Female,34,No,0,Columbia,95310,38.085839,-120.37855,0,5,Offer E,Yes,24.32,No,Yes,Cable,22,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,53.85,259.8,22.96,10,121.6,368.44,Churned,Competitor,Competitor offered higher download speeds
0871-OPBXW,Female,57,No,0,Escondido,92027,33.141265,-116.967221,0,2,Offer E,Yes,6.85,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.05,39.25,0,0,13.7,52.95,Joined,,
0871-URUWO,Male,36,Yes,0,Sheep Ranch,95250,38.244806,-120.417301,1,13,None,Yes,30.55,Yes,Yes,Fiber Optic,28,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.25,1359,0,0,397.15,1756.15,Churned,Competitor,Competitor had better devices
0872-CASZJ,Male,30,Yes,0,Hamilton City,95951,39.732767,-122.042298,1,59,Offer B,Yes,20.5,Yes,Yes,Cable,53,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,4096.9,0,0,1209.5,5306.4,Stayed,,
0872-JCPIB,Male,47,No,0,Pinecrest,95364,38.224869,-119.755729,0,17,Offer D,Yes,47.45,Yes,Yes,DSL,5,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,65.75,1111.2,0,0,806.65,1917.85,Stayed,,
0872-NXJYS,Female,40,No,0,West Hollywood,90069,34.093781,-118.381061,0,9,None,Yes,45.41,No,Yes,Fiber Optic,23,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.55,723.4,0,0,408.69,1132.09,Churned,Competitor,Competitor offered more data
0875-CABNR,Female,70,No,0,San Luis Obispo,93401,35.233745,-120.626442,0,10,None,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0,0,168.5,1034.05,Churned,Attitude,Attitude of support person
0876-WDUUZ,Female,62,No,0,Pine Grove,95665,38.400264,-120.641274,0,5,Offer E,Yes,43.51,No,Yes,Fiber Optic,17,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.4,425.9,0,0,217.55,643.45,Churned,Price,Long distance charges
0877-SDMBN,Female,20,No,0,San Diego,92126,32.886925,-117.152162,0,54,None,Yes,43.47,Yes,Yes,Fiber Optic,82,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.95,5639.05,0,0,2347.38,7986.43,Churned,Competitor,Competitor made better offer
0880-FVFWF,Male,32,No,0,Livermore,94550,37.571748,-121.659562,0,56,Offer B,Yes,37.15,Yes,Yes,Fiber Optic,13,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.4,4922.4,0,0,2080.4,7002.8,Stayed,,
0880-TKATG,Male,21,Yes,0,Lucerne Valley,92356,34.508417,-116.856103,3,4,Offer E,Yes,9.56,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101.15,385.9,0,0,38.24,424.14,Churned,Competitor,Competitor had better devices
0883-EIBTI,Female,23,No,0,Clarksburg,95612,38.384648,-121.578701,0,2,None,Yes,28.02,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,19.5,31.55,0,0,56.04,87.59,Churned,Dissatisfaction,Limited range of services
0885-HMGPY,Male,55,No,0,Honeydew,95545,40.342928,-124.063329,0,62,Offer B,Yes,41.13,Yes,Yes,Cable,12,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69.4,4237.5,0,0,2550.06,6787.56,Stayed,,
0886-QGENL,Female,72,Yes,0,San Diego,92104,32.741499,-117.127409,1,27,None,Yes,45.82,No,Yes,Fiber Optic,13,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,0,0,1237.14,3991.59,Churned,Attitude,Attitude of service provider
0887-HJGAR,Male,57,No,0,Coalinga,93210,36.186867,-120.387793,0,1,Offer E,Yes,5.55,No,Yes,DSL,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,45.7,45.7,0,0,5.55,51.25,Churned,Competitor,Competitor offered higher download speeds
0887-WBJVH,Female,29,Yes,0,Cressey,95312,37.420273,-120.66527,1,53,Offer B,Yes,38.35,No,Yes,Fiber Optic,82,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,93.45,4872.2,0,0,2032.55,6904.75,Stayed,,
0895-DQHEW,Male,47,Yes,0,Burney,96013,40.946785,-121.719489,1,54,None,Yes,35.46,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,5278.15,11.45,0,1914.84,7181.54,Churned,Competitor,Competitor offered more data
0895-LMRSF,Male,34,No,0,Imperial Beach,91932,32.579134,-117.119009,0,23,None,Yes,46.4,No,Yes,Cable,23,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.9,1509.8,0,130,1067.2,2707,Stayed,,
0895-LNKRC,Male,53,Yes,3,El Monte,91732,34.074492,-118.01462,10,6,Offer E,Yes,1.57,No,No,,,,,,,,,,,One Year,No,Credit Card,19.45,113.5,0,0,9.42,122.92,Stayed,,
0895-UADGO,Male,46,No,0,River Pines,95675,38.545775,-120.743325,0,8,None,No,,,Yes,Cable,4,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,44.55,343.45,0,0,0,343.45,Stayed,,
0897-FEGMU,Female,43,Yes,0,Los Angeles,90048,34.072945,-118.37267,1,11,Offer D,Yes,31.08,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,1056.95,0,0,341.88,1398.83,Churned,Dissatisfaction,Network reliability
0898-XCGTF,Male,46,Yes,0,Los Angeles,90039,34.110845,-118.259595,1,61,None,Yes,21.96,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,96.5,5673.7,0,0,1339.56,7013.26,Stayed,,
0899-LIIBW,Male,21,Yes,0,Forks Of Salmon,96031,41.232128,-123.194748,8,34,None,Yes,33.55,Yes,Yes,Fiber Optic,41,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,3527.3,0,0,1140.7,4668,Stayed,,
0899-WZRSD,Male,31,No,0,Marina Del Rey,90292,33.977468,-118.445475,0,56,None,Yes,37.99,Yes,Yes,Fiber Optic,24,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.35,5794.45,0,0,2127.44,7921.89,Stayed,,
0902-RFHOF,Male,38,No,0,Loomis,95650,38.809175,-121.171375,0,38,None,Yes,22.23,No,No,,,,,,,,,,,One Year,No,Credit Card,20.1,730.1,0,0,844.74,1574.84,Stayed,,
0902-XKXPN,Male,29,Yes,1,Redding,96001,40.587919,-122.464732,2,69,None,Yes,23.55,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,20.2,1376.5,0,0,1624.95,3001.45,Stayed,,
