posting_date,internship_title,employment_type,work_mode,industry,location,company_name,company_size,company_age,linkedin_presence,website_available,domain_age_months,verification_status,stipend,unrealistic_salary_flag,payment_required,registration_fee,job_description_length,grammatical_errors,vague_description_score,urgency_score,keyword_spam_score,fake_certificate_offer,recruiter_experience_years,recruiter_email_type,suspicious_email_domain,recruiter_response_time_hours,social_media_presence,emotional_manipulation_score,phishing_language_score,trust_signal_score,fraud_score,is_fake_posting
2023-01-24,Data Science Intern,Internship,Onsite,AI,Bangalore,"Hunt, Johnson and Wyatt",Small,27.0,0,0,324,1,45273.0,0,0,0,2713,5,37,16,69,0,11.9,Corporate,0,15.2,1,57,33,33.7,70.4,1
2024-06-21,UI/UX Designer,Part-Time,Onsite,Cybersecurity,London,Smith LLC,Medium,6.0,1,1,85,0,31171.0,0,0,0,1617,5,37,83,59,0,5.3,Corporate,0,18.1,1,0,4,45.2,42.1,0
2021-03-23,Backend Developer,Part-Time,Hybrid,Marketing,Bangalore,Frazier Ltd,Small,12.0,1,1,135,1,16694.0,0,0,0,1080,2,54,53,19,0,4.9,Free,1,22.9,0,0,20,61.7,39.6,0
2024-10-29,Frontend Developer,Contract,Remote,EdTech,Bangalore,Walker LLC,Startup,3.0,1,1,26,0,35569.0,0,0,0,1231,8,37,23,18,0,2.2,Corporate,0,14.9,1,7,11,35.1,31.4,0
2023-08-15,Backend Developer,Part-Time,Onsite,Software,Dubai,"Jones, Watts and Leblanc",Medium,13.0,1,1,161,1,40757.0,0,0,0,2127,1,64,18,66,0,5.3,Corporate,0,22.0,1,0,5,70.9,20.3,0
2019-07-09,Backend Developer,Full-Time,Remote,AI,Toronto,"Smith, Townsend and Bradley",Enterprise,12.0,0,1,148,0,40234.0,0,0,0,2548,1,15,13,21,0,4.4,Corporate,0,30.8,1,48,60,23.6,33.4,0
2025-09-04,Backend Developer,Full-Time,Onsite,Cybersecurity,London,"Richmond, Alexander and Jackson",Enterprise,36.0,1,1,424,0,20742.0,0,0,0,3305,1,42,45,58,0,6.0,Corporate,0,21.7,1,7,0,64.0,16.5,0
2023-08-11,AI Research Intern,Internship,Hybrid,FinTech,San Francisco,Fletcher PLC,Medium,35.0,1,1,446,0,72051.0,0,0,0,1264,1,28,10,30,0,5.5,Corporate,0,7.3,0,21,43,49.5,33.6,0
2021-06-09,AI Research Intern,Contract,Remote,Marketing,London,Molina-Thornton,Medium,30.0,1,1,372,0,37327.0,0,0,0,2702,3,14,28,24,0,2.0,Corporate,0,14.2,0,22,19,72.2,3.5,0
2026-09-12,Marketing Intern,Part-Time,Remote,Marketing,Toronto,"Reyes, Oneill and Lopez",Small,11.0,1,1,127,0,45940.0,0,0,0,2256,3,14,78,25,0,1.3,Corporate,0,9.8,1,47,11,61.9,28.1,0
2025-09-02,Cybersecurity Analyst,Part-Time,Onsite,Gaming,San Francisco,Singh-Bell,Startup,25.0,0,1,300,1,21990.0,0,0,0,2090,2,37,55,27,0,6.1,Free,1,12.1,1,48,37,36.4,60.5,1
2018-06-12,AI Research Intern,Part-Time,Remote,Marketing,Bangalore,Gillespie-Patterson,Medium,2.0,1,0,22,1,31731.0,0,0,0,1971,2,31,9,32,0,5.9,Free,1,16.4,1,46,14,68.5,52.8,1
2021-10-30,Backend Developer,Full-Time,Remote,EdTech,San Francisco,Miles-Smith,Startup,19.0,1,1,217,0,33557.0,0,0,0,2951,2,0,41,20,0,9.8,Free,1,13.0,0,31,45,48.8,26.7,0
2019-05-23,Cloud Engineer,Full-Time,Onsite,Marketing,Toronto,"Swanson, Haley and Davis",Startup,3.0,1,1,42,1,23243.0,0,0,0,1510,2,44,70,23,0,7.6,Free,1,1.0,0,17,0,65.6,24.9,0
2022-05-04,Cloud Engineer,Contract,Hybrid,Healthcare,Dubai,"Johnson, Martinez and Powers",Small,31.0,1,1,359,1,46628.0,0,0,0,2233,5,58,33,25,0,4.6,Corporate,0,15.3,1,74,17,41.3,36.2,0
2019-09-07,Backend Developer,Part-Time,Remote,FinTech,Dubai,"Chambers, Rogers and Adams",Startup,9.0,0,1,110,0,24192.0,0,0,0,1041,0,51,91,56,0,1.9,Corporate,0,8.2,1,0,27,30.2,42.9,0
2018-04-05,Cybersecurity Analyst,Contract,Onsite,AI,Singapore,Ware Ltd,Small,32.0,0,1,398,0,38589.0,0,0,0,2261,5,36,34,1,0,4.5,Corporate,0,22.1,1,20,77,0.0,76.0,1
2021-10-15,Frontend Developer,Full-Time,Remote,Cybersecurity,Singapore,Warner and Sons,Enterprise,19.0,1,0,221,0,34425.0,0,1,1798,1769,8,20,56,13,0,6.1,Corporate,0,16.5,1,18,29,43.7,97.4,1
2024-06-28,UI/UX Designer,Internship,Onsite,E-Commerce,New York,Bailey Group,Small,14.0,1,1,164,1,62439.0,0,0,0,1790,7,64,31,77,0,2.0,Corporate,0,12.2,1,38,0,52.3,51.6,1
2019-08-20,Data Science Intern,Contract,Hybrid,Cybersecurity,New York,"Henry, Wu and Parker",Enterprise,30.0,1,1,367,0,33766.0,0,0,0,1401,5,7,51,12,0,9.5,Corporate,0,37.1,0,51,35,57.7,20.7,0
2018-01-23,Data Science Intern,Part-Time,Remote,Gaming,Bangalore,Vincent PLC,Small,33.0,1,1,419,0,41957.0,0,0,0,1636,2,28,66,26,1,1.3,Free,1,27.6,1,9,25,47.4,48.6,0
2021-03-09,UI/UX Designer,Part-Time,Hybrid,Software,London,Brown LLC,Startup,18.0,0,1,220,0,23658.0,0,0,0,2117,4,10,19,37,0,4.6,Corporate,0,26.6,1,0,39,47.6,53.6,1
2026-10-14,UI/UX Designer,Part-Time,Onsite,FinTech,Berlin,Donovan-Manning,Medium,9.0,1,0,124,1,19510.0,0,0,0,2403,2,71,58,9,0,6.0,Free,1,30.0,1,27,29,51.6,69.2,1
2019-12-29,Frontend Developer,Contract,Remote,E-Commerce,New York,Price-Pham,Startup,39.0,1,0,476,1,31744.0,0,0,0,2205,4,30,46,9,0,4.4,Corporate,0,22.5,0,52,0,67.6,23.2,0
2021-01-02,Marketing Intern,Full-Time,Onsite,FinTech,Dubai,Hernandez PLC,Medium,22.0,1,1,253,1,42419.0,0,0,0,616,5,12,0,24,0,3.5,Corporate,0,14.3,0,0,51,57.0,17.2,0
2019-04-22,Data Science Intern,Full-Time,Remote,Marketing,Toronto,Cooper LLC,Small,30.0,0,1,368,0,39172.0,0,0,0,2124,3,14,36,34,0,5.6,Corporate,0,31.1,1,68,27,41.7,43.4,0
2024-04-21,ML Engineer,Internship,Onsite,Gaming,Berlin,Duncan Ltd,Enterprise,23.0,0,1,269,0,39919.0,0,0,0,2067,4,27,27,49,0,6.4,Free,1,12.5,0,32,10,56.2,41.4,0
2018-09-26,Frontend Developer,Part-Time,Onsite,AI,Bangalore,Benjamin and Sons,Small,19.0,1,0,228,0,42016.0,0,0,0,1365,6,25,72,59,0,1.3,Corporate,0,16.6,1,15,25,46.6,63.2,1
2019-05-11,Frontend Developer,Internship,Onsite,EdTech,Toronto,"Walker, Dorsey and Cortez",Medium,7.0,1,1,80,1,5658.0,0,0,0,2303,1,13,28,25,0,0.0,Free,1,20.4,1,6,19,83.5,22.9,0
2023-10-20,UI/UX Designer,Internship,Onsite,FinTech,Dubai,Wiggins-Moore,Small,39.0,1,1,472,1,26175.0,0,0,0,1905,1,66,43,18,1,10.6,Free,1,21.2,1,52,31,55.5,66.3,1
2022-01-05,Data Science Intern,Contract,Remote,Gaming,New York,"Adams, Hurley and Brown",Small,25.0,1,1,266,1,16469.0,0,0,0,1948,4,0,25,14,0,2.0,Corporate,0,20.6,1,0,21,79.6,1.9,0
2025-12-07,UI/UX Designer,Contract,Remote,E-Commerce,Sydney,Dickson Ltd,Medium,35.0,1,1,424,1,41303.0,0,0,0,2045,5,8,35,23,0,5.7,Free,1,27.6,0,47,34,77.2,27.9,0
2025-04-05,ML Engineer,Internship,Remote,Marketing,Singapore,Gentry Ltd,Medium,25.0,1,1,308,0,26591.0,0,0,0,2774,5,18,51,14,0,4.2,Free,1,2.7,1,23,20,47.9,49.9,0
2022-03-09,Backend Developer,Part-Time,Remote,Software,San Francisco,Dennis-Cruz,Startup,23.0,1,1,271,0,38435.0,0,1,780,1780,7,67,54,62,0,0.5,Corporate,0,8.7,1,65,36,23.0,77.4,1
2021-10-31,Marketing Intern,Internship,Hybrid,E-Commerce,Toronto,"Reeves, Johnston and Flores",Startup,29.0,1,1,320,1,61129.0,0,0,0,1109,1,19,60,31,0,7.8,Free,1,31.5,1,32,54,59.4,38.8,0
2019-03-17,UI/UX Designer,Internship,Onsite,Software,London,"Hunter, Shaw and Bailey",Enterprise,20.0,1,0,232,1,39287.0,0,1,3645,2298,3,23,33,53,0,5.1,Free,1,14.7,0,33,12,60.5,83.8,1
2022-10-08,Marketing Intern,Full-Time,Onsite,EdTech,New York,Johns-Guzman,Startup,1.0,1,1,1,1,41036.0,0,0,0,1575,1,19,75,4,0,6.5,Corporate,0,20.9,0,0,0,86.9,29.4,0
2025-05-11,Data Science Intern,Internship,Remote,AI,Toronto,"Cunningham, Sanders and Sims",Small,11.0,1,0,143,0,9492.0,0,0,0,1739,4,40,29,14,1,8.3,Corporate,0,25.5,1,8,39,45.0,61.3,1
2020-03-15,Marketing Intern,Contract,Remote,Gaming,Sydney,"Carroll, Adams and Velazquez",Small,38.0,1,1,444,1,77156.0,0,1,181,2003,2,1,68,38,0,9.0,Corporate,0,6.6,0,29,0,83.9,22.7,0
2025-05-23,UI/UX Designer,Part-Time,Hybrid,FinTech,London,Tyler LLC,Small,28.0,1,1,362,1,29229.0,0,0,0,1461,3,26,40,36,0,6.2,Corporate,0,16.4,1,50,19,81.6,12.4,0
2023-10-07,Cloud Engineer,Contract,Onsite,EdTech,Bangalore,Cowan-Daniels,Startup,25.0,0,1,297,1,43939.0,0,0,0,1872,2,30,99,3,0,4.2,Free,1,20.9,0,56,21,46.0,54.4,1
2018-10-15,ML Engineer,Contract,Remote,Healthcare,London,"Nguyen, Carlson and Morrison",Startup,25.0,1,0,319,1,33255.0,0,0,0,1817,3,20,63,37,1,0.0,Corporate,0,2.3,1,34,31,44.1,67.4,1
2021-11-20,Backend Developer,Contract,Onsite,Software,Bangalore,"Dalton, Powers and Navarro",Medium,26.0,0,0,309,0,21689.0,0,0,0,2531,1,56,37,54,0,8.3,Corporate,0,20.9,1,0,26,19.7,74.1,1
2026-01-13,AI Research Intern,Full-Time,Remote,Software,Berlin,Powell-Ford,Small,34.0,1,1,399,1,59926.0,0,1,1068,1659,4,26,80,43,0,7.2,Corporate,0,13.2,0,46,17,73.3,64.5,1
2024-01-17,Cloud Engineer,Contract,Hybrid,Gaming,Sydney,Conrad and Sons,Small,32.0,1,1,386,1,36995.0,0,0,0,2256,5,52,20,46,0,5.4,Free,1,19.1,1,43,17,54.0,32.6,0
2022-05-14,Cybersecurity Analyst,Part-Time,Remote,Cybersecurity,San Francisco,"Cruz, Evans and Ward",Enterprise,38.0,1,1,445,0,21567.0,0,1,212,2307,2,23,57,6,0,0.8,Corporate,0,28.2,1,44,57,35.6,64.2,1
2025-05-04,Data Science Intern,Internship,Hybrid,E-Commerce,Berlin,"Hughes, Bailey and Diaz",Enterprise,24.0,1,1,274,0,44362.0,0,0,0,1719,5,28,31,25,0,2.1,Corporate,0,18.8,1,32,43,42.3,50.2,1
2023-06-18,UI/UX Designer,Full-Time,Hybrid,Cybersecurity,Berlin,"Diaz, Levy and Chandler",Enterprise,16.0,1,1,187,1,36734.0,0,0,0,1523,4,40,0,29,0,0.6,Corporate,0,24.3,1,30,23,61.3,6.1,0
2026-10-07,ML Engineer,Part-Time,Remote,Software,Sydney,"Bush, Cooper and James",Startup,28.0,1,1,360,1,59181.0,0,0,0,1761,5,41,59,34,0,8.7,Free,1,1.0,1,4,20,65.3,43.4,0
2019-04-21,Marketing Intern,Part-Time,Onsite,EdTech,Berlin,Blake-Pope,Startup,13.0,1,1,160,1,27891.0,0,0,0,3321,3,14,34,55,0,6.2,Free,1,7.0,0,14,0,80.1,12.1,0
2025-05-17,UI/UX Designer,Contract,Remote,Gaming,New York,Webb-Dickerson,Startup,35.0,1,0,412,0,53243.0,0,1,3526,2284,1,10,41,0,0,7.4,Free,1,6.2,1,21,47,68.5,83.0,1
2021-07-26,Cybersecurity Analyst,Internship,Hybrid,Gaming,London,"Brown, Sanchez and Flores",Small,3.0,0,1,47,0,8957.0,0,0,0,2824,5,13,60,38,0,0.0,Corporate,0,16.2,0,33,52,18.9,66.2,1
2023-10-23,UI/UX Designer,Full-Time,Remote,Software,Berlin,Smith-Hunt,Enterprise,6.0,0,1,64,1,45879.0,0,0,0,1758,2,50,8,13,0,0.6,Corporate,0,26.0,1,45,64,55.1,54.6,1
2020-08-02,ML Engineer,Internship,Remote,Healthcare,Bangalore,Graham and Sons,Medium,27.0,0,1,326,0,7803.0,0,0,0,1351,3,52,13,20,0,7.2,Corporate,0,28.1,1,12,0,32.4,37.3,0
2024-04-02,Frontend Developer,Internship,Remote,E-Commerce,Sydney,"Vance, Sutton and Pineda",Small,6.0,0,1,68,1,43626.0,0,0,0,2556,5,32,25,16,0,4.3,Corporate,0,14.4,0,39,14,48.9,32.8,0
2023-10-18,Cybersecurity Analyst,Contract,Hybrid,AI,San Francisco,Payne and Sons,Startup,37.0,1,1,453,1,17521.0,0,0,0,1263,4,72,49,24,0,6.7,Free,1,24.2,0,5,56,23.3,74.6,1
2020-04-04,UI/UX Designer,Part-Time,Hybrid,E-Commerce,Toronto,"Garner, Chung and Palmer",Startup,31.0,1,1,374,1,35827.0,0,0,0,2019,3,41,34,16,1,5.7,Free,1,23.3,1,38,26,48.4,61.5,1
2025-10-23,Marketing Intern,Full-Time,Remote,E-Commerce,New York,Bradley PLC,Medium,27.0,0,1,327,1,18852.0,0,1,4894,2504,1,46,50,0,0,3.1,Corporate,0,18.5,1,18,20,46.4,57.0,1
2021-06-29,AI Research Intern,Internship,Remote,Software,Toronto,Rosales LLC,Medium,22.0,1,0,261,1,45021.0,0,0,0,1627,3,29,22,36,0,3.6,Corporate,0,13.6,1,39,1,68.4,31.3,0
2026-12-11,ML Engineer,Part-Time,Remote,Software,London,"Salazar, Boyd and Nguyen",Medium,37.0,1,1,463,1,10478.0,0,1,4989,2061,3,19,53,47,0,1.9,Corporate,0,15.5,0,55,22,59.2,66.4,1
2022-04-10,UI/UX Designer,Internship,Remote,FinTech,London,Gibbs-Smith,Medium,11.0,1,1,161,1,51146.0,0,0,0,1746,4,58,33,13,0,7.3,Corporate,0,9.0,1,25,35,28.7,27.0,0
2018-09-04,Backend Developer,Full-Time,Remote,EdTech,Toronto,Hernandez-King,Startup,1.0,1,1,3,0,30818.0,0,0,0,1959,4,24,29,8,0,6.5,Free,1,23.9,0,33,16,42.1,41.4,0
2023-11-07,AI Research Intern,Part-Time,Remote,Marketing,Bangalore,"Martin, Blair and Rush",Small,22.0,1,1,277,1,34153.0,0,0,0,1077,5,29,22,0,0,6.3,Corporate,0,24.1,1,29,0,60.8,16.2,0
2022-08-16,Data Science Intern,Full-Time,Onsite,Marketing,Berlin,Morris LLC,Medium,11.0,1,1,116,0,26170.0,0,0,0,1297,2,32,38,31,0,4.2,Corporate,0,17.7,1,18,18,68.8,0.0,0
2018-10-02,Frontend Developer,Internship,Onsite,EdTech,Toronto,Powers Inc,Small,1.0,1,1,1,1,47209.0,0,0,0,1940,5,6,31,58,0,4.3,Corporate,0,1.9,1,0,38,56.2,24.4,0
2022-04-16,Frontend Developer,Part-Time,Onsite,Gaming,Sydney,James PLC,Medium,6.0,1,1,80,1,8496.0,0,0,0,895,3,0,46,32,0,1.5,Corporate,0,28.3,1,37,16,77.4,19.2,0
2023-08-26,UI/UX Designer,Part-Time,Remote,AI,London,"Stewart, Rivera and Vargas",Startup,35.0,1,0,416,1,18920.0,0,0,0,1932,8,24,60,0,0,8.5,Corporate,0,4.7,1,51,10,48.0,51.4,1
2026-09-16,Frontend Developer,Full-Time,Onsite,Marketing,Sydney,Ortiz-Thomas,Startup,19.0,1,0,200,0,38359.0,0,0,0,1706,2,82,84,31,0,7.5,Free,1,20.1,1,17,14,32.0,68.2,1
2021-02-22,Cloud Engineer,Contract,Remote,Gaming,San Francisco,Wagner PLC,Medium,22.0,1,1,280,1,25318.0,0,1,4759,2203,3,46,70,20,0,3.5,Free,1,13.8,0,9,8,57.1,75.9,1
2018-12-30,Backend Developer,Part-Time,Remote,AI,San Francisco,"Estrada, Campbell and Russell",Small,34.0,1,1,397,1,41268.0,0,0,0,1920,3,17,36,12,0,5.3,Corporate,0,2.2,1,0,20,61.0,28.5,0
2018-10-26,Cybersecurity Analyst,Internship,Remote,E-Commerce,Sydney,"Glover, Moss and Guzman",Medium,9.0,1,1,105,1,18830.0,0,0,0,1315,2,28,34,30,0,1.5,Corporate,0,7.7,1,17,36,71.3,21.8,0
2023-05-14,Backend Developer,Internship,Remote,Gaming,Sydney,Shepherd-Hamilton,Enterprise,22.0,1,1,262,1,38163.0,0,0,0,713,2,20,67,6,0,1.4,Corporate,0,24.3,1,43,50,66.3,36.4,0
2023-12-15,Marketing Intern,Internship,Remote,Healthcare,Singapore,Miles-Whitaker,Startup,22.0,1,1,241,0,21671.0,0,0,0,1368,1,31,96,37,1,6.3,Free,1,7.8,1,44,10,42.1,72.2,1
2025-01-10,Backend Developer,Internship,Remote,Cybersecurity,Bangalore,Krause-James,Small,10.0,1,1,132,0,22931.0,0,0,0,1963,3,44,30,11,1,2.5,Free,1,21.6,1,29,52,26.0,78.7,1
2023-01-05,Backend Developer,Internship,Remote,Healthcare,Bangalore,Mills Ltd,Startup,33.0,1,1,389,1,46281.0,0,0,0,2793,3,41,90,27,0,7.6,Corporate,0,22.0,0,38,18,61.5,29.0,0
2020-10-22,Frontend Developer,Contract,Remote,Marketing,Berlin,"Robinson, Gilbert and Hall",Small,1.0,1,1,19,0,15261.0,0,0,0,1923,2,23,61,28,0,4.4,Free,1,17.2,1,45,10,68.9,40.9,0
2024-05-25,UI/UX Designer,Full-Time,Remote,Software,Bangalore,"White, Garcia and Ford",Small,14.0,0,1,156,1,36837.0,0,0,0,1509,4,65,37,0,0,8.9,Corporate,0,9.0,0,35,53,12.6,54.8,1
2024-12-23,Cybersecurity Analyst,Part-Time,Remote,Healthcare,Sydney,Smith and Sons,Small,31.0,1,1,379,1,53090.0,0,1,2690,1006,1,21,24,14,0,9.5,Corporate,0,17.3,0,31,9,82.4,29.3,0
2018-03-11,UI/UX Designer,Full-Time,Remote,Gaming,Toronto,Long Inc,Startup,20.0,0,1,257,1,45021.0,0,0,0,2440,4,45,73,31,0,8.1,Corporate,0,30.7,0,20,17,38.1,53.6,1
2023-01-01,ML Engineer,Full-Time,Onsite,Gaming,London,Anderson-Mccullough,Small,2.0,1,1,22,0,46315.0,0,0,0,2786,1,61,58,45,0,8.3,Corporate,0,6.6,1,6,28,27.4,56.5,1
2025-05-17,Backend Developer,Internship,Remote,E-Commerce,Bangalore,Turner Inc,Medium,15.0,1,1,167,0,42830.0,0,0,0,1645,1,45,65,0,0,4.2,Free,1,28.4,1,66,32,37.9,50.3,1
2025-04-12,Backend Developer,Internship,Hybrid,FinTech,Bangalore,"Lopez, Myers and Lang",Small,12.0,1,1,129,1,43134.0,0,1,2154,1046,2,64,30,75,0,6.5,Free,1,7.7,1,16,6,66.2,63.9,1
2020-05-06,UI/UX Designer,Full-Time,Onsite,Gaming,Bangalore,Alvarado-Diaz,Small,18.0,0,1,215,1,36406.0,0,0,0,152,2,24,48,17,0,7.1,Free,1,16.8,0,43,11,62.9,26.1,0
2025-12-30,AI Research Intern,Part-Time,Hybrid,Software,Toronto,Morales-Mccall,Small,,1,0,50,1,31720.0,0,0,0,2376,3,15,17,49,0,2.7,Corporate,0,22.0,1,35,18,55.6,39.4,0
2022-11-11,ML Engineer,Part-Time,Onsite,Cybersecurity,Sydney,"Giles, Sloan and Foster",Medium,19.0,1,1,212,0,39725.0,0,0,0,1712,2,51,74,41,0,3.3,Corporate,0,30.6,1,12,80,10.8,68.7,1
2023-05-27,Backend Developer,Part-Time,Remote,Gaming,Dubai,Bush-Yu,Medium,20.0,1,1,258,0,45249.0,0,0,0,2386,4,78,55,19,0,1.5,Corporate,0,9.2,1,20,23,29.6,50.9,1
2025-10-16,UI/UX Designer,Internship,Remote,FinTech,Bangalore,Knight-Williams,Small,16.0,1,1,201,1,43916.0,0,1,3508,1615,5,58,33,46,0,7.1,Corporate,0,20.7,1,53,24,46.7,70.3,1
2026-04-26,Marketing Intern,Part-Time,Remote,FinTech,Bangalore,"Coleman, Walker and Johnson",Medium,9.0,1,1,115,1,34909.0,0,0,0,1637,3,29,28,14,0,11.5,Corporate,0,25.5,0,0,0,75.8,5.7,0
2023-07-26,UI/UX Designer,Full-Time,Remote,Gaming,Singapore,Woods and Sons,Enterprise,26.0,1,1,298,0,46215.0,0,0,0,1706,2,29,30,9,0,5.5,Free,1,20.5,1,46,5,49.3,27.6,0
2022-06-30,Data Science Intern,Contract,Remote,E-Commerce,Toronto,Garcia Ltd,Small,24.0,1,1,269,1,37105.0,0,0,0,2411,5,31,73,51,0,6.7,Corporate,0,11.9,1,73,3,72.4,16.1,0
2024-02-10,Frontend Developer,Internship,Remote,Software,Berlin,"Alvarez, Collins and Dixon",Small,30.0,1,1,368,0,35194.0,0,0,0,1665,1,56,63,0,0,9.0,Free,1,21.1,1,2,36,41.9,55.1,1
2019-03-27,Frontend Developer,Internship,Remote,FinTech,Berlin,Stewart PLC,Startup,34.0,1,1,429,0,35242.0,0,0,0,2628,4,80,38,43,0,1.8,Corporate,0,18.1,1,18,9,39.4,25.6,0
2022-03-31,Data Science Intern,Part-Time,Hybrid,Software,Dubai,"Dunn, Wright and Smith",Medium,18.0,1,1,240,1,43994.0,0,0,0,1367,7,33,38,13,0,4.1,Corporate,0,4.3,1,26,36,33.6,54.0,1
2018-05-27,Marketing Intern,Full-Time,Onsite,EdTech,San Francisco,White Inc,Startup,7.0,0,1,91,1,43229.0,0,1,2590,1074,2,50,89,22,0,7.9,Corporate,0,16.0,1,4,42,19.4,86.1,1
2018-04-18,AI Research Intern,Internship,Remote,EdTech,London,"Salazar, Shannon and Wang",Startup,19.0,1,1,219,0,2000.0,0,1,4707,1128,2,64,4,6,0,8.4,Free,1,30.4,1,26,15,38.2,63.7,1
2022-08-25,Backend Developer,Part-Time,Remote,EdTech,Dubai,"Freeman, Cole and Ballard",Medium,8.0,1,1,98,1,15433.0,0,0,0,1725,0,6,34,27,0,6.5,Corporate,0,16.0,1,39,23,92.3,0.0,0
2019-03-23,Marketing Intern,Contract,Remote,E-Commerce,Berlin,Ross PLC,Small,9.0,1,1,107,1,33141.0,0,0,0,2389,10,42,36,32,1,9.3,Corporate,0,3.3,0,20,32,49.6,76.0,1
2019-01-24,AI Research Intern,Contract,Onsite,EdTech,New York,Mcclain LLC,Small,27.0,1,1,316,0,36951.0,0,0,0,1748,3,0,39,36,0,4.5,Corporate,0,20.9,1,43,10,61.2,0.0,0
2021-10-18,Data Science Intern,Contract,Onsite,Gaming,Bangalore,Fuller-Joyce,Small,39.0,1,0,443,1,37667.0,0,0,0,2627,5,65,75,22,0,9.3,Corporate,0,1.0,0,0,33,35.4,77.0,1
2018-03-16,UI/UX Designer,Contract,Hybrid,EdTech,New York,"Smith, Wilson and Mueller",Enterprise,5.0,1,1,65,0,38920.0,0,0,0,1274,1,29,28,24,0,5.2,Free,1,1.0,1,46,23,61.6,15.1,0
2025-10-22,AI Research Intern,Internship,Hybrid,FinTech,New York,"Swanson, Grimes and Donaldson",Small,34.0,1,1,406,1,45363.0,0,0,0,1466,3,70,60,32,0,0.0,Corporate,0,9.5,1,25,3,68.2,17.6,0
2022-11-17,Cybersecurity Analyst,Contract,Remote,FinTech,New York,Ritter-Gentry,Medium,31.0,1,1,387,0,69606.0,0,0,0,3215,2,27,2,0,0,0.0,Corporate,0,26.6,1,0,23,62.5,3.3,0
2026-05-21,Cybersecurity Analyst,Full-Time,Remote,Cybersecurity,Bangalore,"Greer, Gilbert and Dean",Medium,9.0,1,1,74,0,53585.0,0,0,0,844,5,90,33,76,0,3.6,Free,1,23.5,1,38,52,1.0,90.0,1
2025-10-17,Cybersecurity Analyst,Full-Time,Hybrid,Cybersecurity,Singapore,"Jones, Griffin and Davis",Startup,18.0,0,1,212,1,39825.0,0,0,0,2157,2,41,45,18,1,3.8,Corporate,0,25.7,0,21,33,44.1,51.9,1
2021-04-22,Backend Developer,Part-Time,Onsite,EdTech,New York,"Harris, Guzman and Vincent",Enterprise,7.0,1,1,80,1,26160.0,0,0,0,818,0,26,5,24,0,2.9,Corporate,0,27.2,1,51,64,50.1,26.9,0
2018-07-28,Cloud Engineer,Internship,Remote,AI,San Francisco,Stone PLC,Small,4.0,1,1,32,0,19763.0,0,0,0,2902,5,36,54,12,1,8.8,Free,1,20.0,1,16,11,60.4,51.4,1
2019-09-24,Cybersecurity Analyst,Contract,Onsite,Software,Toronto,Chapman-Bowen,Startup,2.0,1,1,16,1,26357.0,0,0,0,890,1,49,55,28,0,2.0,Corporate,0,10.3,1,39,8,51.7,32.0,0
2025-07-27,Cybersecurity Analyst,Part-Time,Hybrid,FinTech,New York,Hooper-Hardy,Small,18.0,1,1,227,1,32911.0,0,0,0,1931,5,73,73,25,0,12.4,Free,1,27.9,1,49,7,53.9,55.5,1
2025-09-06,Cybersecurity Analyst,Part-Time,Remote,EdTech,Sydney,Owens and Sons,Enterprise,6.0,1,1,85,1,48136.0,0,0,0,1733,3,66,64,23,1,4.6,Free,1,25.3,1,21,61,18.2,100.0,1
2018-08-24,Frontend Developer,Internship,Onsite,Cybersecurity,Berlin,Allen LLC,Medium,14.0,1,1,145,1,6873.0,0,1,2042,1771,3,82,27,29,0,6.5,Corporate,0,33.0,1,0,24,23.7,70.4,1
2019-05-29,Cybersecurity Analyst,Contract,Remote,AI,Berlin,"Cox, Myers and Ramirez",Startup,34.0,1,0,385,1,11880.0,0,0,0,2097,6,63,67,36,0,3.8,Corporate,0,7.3,1,57,37,45.4,91.9,1
2021-05-12,ML Engineer,Contract,Remote,Healthcare,London,"Mitchell, Collins and Wells",Startup,11.0,1,1,104,1,31331.0,0,0,0,2479,3,0,45,33,0,7.8,Corporate,0,13.7,1,33,39,64.4,23.1,0
2024-08-19,UI/UX Designer,Full-Time,Remote,AI,San Francisco,Rojas-Thompson,Small,9.0,1,0,121,1,,0,0,0,937,6,83,63,19,0,4.1,Corporate,0,38.8,1,2,59,11.5,95.0,1
2024-01-23,UI/UX Designer,Full-Time,Onsite,Gaming,Bangalore,Navarro-Ellison,Small,6.0,0,1,78,0,57474.0,0,0,0,2641,2,17,36,35,0,9.6,Free,1,21.5,1,18,23,60.3,34.9,0
2020-10-28,Marketing Intern,Internship,Hybrid,Gaming,London,Sullivan-Martin,Medium,20.0,0,0,248,1,33501.0,0,0,0,1589,3,35,36,0,0,5.3,Free,1,17.6,1,26,17,41.0,63.8,1
2022-05-06,UI/UX Designer,Part-Time,Remote,E-Commerce,Singapore,Shaffer Inc,Startup,37.0,0,1,438,1,2000.0,0,1,3528,1911,4,47,0,16,0,9.8,Free,1,1.0,1,31,31,38.1,99.2,1
2019-09-17,Cloud Engineer,Contract,Remote,E-Commerce,Toronto,Gonzalez Group,Medium,16.0,1,1,191,0,18776.0,0,1,2635,1379,1,41,43,0,0,6.0,Corporate,0,23.6,1,41,36,31.1,68.0,1
2019-11-01,Data Science Intern,Part-Time,Onsite,EdTech,London,"Tucker, Johnson and Soto",Small,32.0,0,1,401,1,37668.0,0,0,0,1572,3,5,73,35,1,7.7,Free,1,13.2,0,28,43,53.3,67.3,1
