# T, V, AP, RH, EP
32.19000000,69.13000000,1000.45000000,48.22000000,425.21000000
26.71000000,76.86000000,1002.86000000,74.50000000,437.31000000
24.93000000,47.01000000,1015.12000000,64.80000000,455.39000000
15.75000000,39.16000000,1016.31000000,77.99000000,468.87000000
17.81000000,37.20000000,1011.98000000,67.27000000,470.97000000
22.26000000,44.89000000,1009.51000000,78.93000000,447.07000000
10.32000000,42.28000000,1008.82000000,75.66000000,481.09000000
22.08000000,69.94000000,1008.41000000,72.86000000,441.57000000
13.21000000,40.56000000,1018.12000000,64.49000000,475.86000000
23.19000000,48.60000000,1002.38000000,61.19000000,445.52000000
31.31000000,64.44000000,1014.24000000,51.08000000,438.14000000
28.76000000,69.48000000,1008.62000000,55.86000000,430.14000000
10.74000000,43.67000000,1011.75000000,80.10000000,477.32000000
18.13000000,66.86000000,1012.90000000,78.84000000,454.85000000
23.04000000,63.86000000,1019.83000000,59.78000000,446.22000000
15.30000000,38.62000000,1017.19000000,70.63000000,462.65000000
14.22000000,39.39000000,1014.16000000,80.22000000,470.98000000
26.27000000,58.33000000,1013.81000000,60.43000000,438.82000000
26.10000000,63.56000000,1013.12000000,61.00000000,442.75000000
17.78000000,58.95000000,1016.32000000,89.61000000,450.89000000
18.34000000,50.59000000,1018.42000000,83.95000000,457.17000000
8.95000000,36.18000000,1014.08000000,76.94000000,478.07000000
6.99000000,39.37000000,1020.19000000,75.06000000,487.18000000
24.43000000,59.87000000,1019.08000000,60.57000000,441.61000000
14.80000000,40.20000000,1012.87000000,88.35000000,466.27000000
7.91000000,38.56000000,1016.48000000,68.94000000,485.95000000
11.86000000,39.85000000,1013.00000000,66.92000000,478.29000000
14.47000000,42.86000000,1031.55000000,66.73000000,466.64000000
27.29000000,64.45000000,1013.46000000,45.35000000,446.94000000
16.09000000,44.71000000,1017.86000000,42.74000000,464.95000000
9.46000000,36.66000000,1026.22000000,72.58000000,479.06000000
20.03000000,60.77000000,1017.23000000,87.82000000,449.31000000
7.77000000,40.27000000,1010.25000000,83.65000000,485.54000000
24.16000000,48.98000000,1015.19000000,42.55000000,459.27000000
27.05000000,77.95000000,1009.57000000,76.56000000,434.09000000
25.61000000,52.36000000,1014.10000000,62.90000000,451.42000000
14.26000000,44.47000000,1028.81000000,72.19000000,465.77000000
18.76000000,44.71000000,1015.15000000,30.83000000,462.18000000
33.95000000,80.18000000,1010.30000000,56.69000000,432.22000000
11.21000000,41.06000000,1021.75000000,77.00000000,474.03000000
27.47000000,66.86000000,1006.10000000,70.20000000,437.45000000
23.23000000,60.32000000,1016.73000000,78.35000000,447.09000000
15.04000000,38.01000000,1022.46000000,78.29000000,468.12000000
22.93000000,62.26000000,1011.25000000,83.66000000,438.34000000
25.41000000,65.12000000,1016.01000000,53.39000000,442.86000000
29.09000000,72.43000000,1006.86000000,65.47000000,427.30000000
25.77000000,69.04000000,1009.66000000,65.49000000,445.35000000
10.01000000,40.78000000,1023.71000000,88.11000000,470.82000000
12.27000000,39.82000000,1012.18000000,85.58000000,477.54000000
23.75000000,60.29000000,1017.36000000,64.04000000,449.57000000
21.89000000,74.93000000,1016.11000000,77.88000000,448.47000000
29.89000000,65.74000000,1012.95000000,51.36000000,438.24000000
19.65000000,63.91000000,1009.26000000,99.08000000,444.90000000
18.41000000,44.90000000,1008.97000000,73.81000000,453.12000000
20.66000000,41.54000000,1014.68000000,79.70000000,461.55000000
19.98000000,60.77000000,1017.72000000,90.71000000,448.46000000
19.02000000,44.85000000,1014.57000000,43.37000000,465.42000000
20.31000000,49.69000000,1011.57000000,69.03000000,455.37000000
8.43000000,40.60000000,1015.39000000,91.81000000,483.10000000
20.80000000,69.45000000,1013.70000000,82.48000000,443.77000000
14.04000000,40.56000000,1018.40000000,65.79000000,472.98000000
24.56000000,51.86000000,1014.43000000,68.85000000,447.57000000
12.00000000,41.17000000,1019.48000000,58.71000000,474.40000000
11.83000000,44.60000000,1018.49000000,89.06000000,469.96000000
7.95000000,41.26000000,1008.48000000,97.92000000,480.60000000
24.78000000,66.49000000,1010.55000000,68.12000000,436.62000000
14.03000000,44.88000000,1019.60000000,57.63000000,465.51000000
3.69000000,38.44000000,1016.74000000,82.87000000,490.78000000
27.50000000,68.24000000,1010.38000000,73.44000000,430.90000000
26.08000000,52.30000000,1007.03000000,63.34000000,442.44000000
31.32000000,71.29000000,1008.37000000,50.07000000,430.46000000
31.26000000,70.36000000,1006.49000000,60.47000000,438.15000000
23.65000000,66.05000000,1019.60000000,78.21000000,442.90000000
22.59000000,70.32000000,1007.07000000,74.39000000,437.39000000
23.01000000,58.79000000,1009.71000000,84.22000000,444.64000000
20.71000000,49.69000000,1010.26000000,69.97000000,455.69000000
30.02000000,73.50000000,1010.52000000,44.91000000,429.84000000
7.11000000,39.90000000,1008.82000000,87.76000000,484.21000000
14.42000000,44.66000000,1016.10000000,93.89000000,461.34000000
24.74000000,59.39000000,1015.23000000,74.64000000,437.49000000
10.46000000,37.50000000,1013.12000000,76.74000000,472.16000000
24.56000000,71.94000000,1006.81000000,89.59000000,437.97000000
25.20000000,63.76000000,1009.78000000,64.96000000,438.15000000
14.87000000,42.18000000,1015.23000000,74.41000000,465.89000000
26.91000000,65.34000000,1014.19000000,50.70000000,443.60000000
9.37000000,40.11000000,1024.94000000,75.03000000,471.13000000
23.04000000,74.99000000,1005.44000000,92.86000000,437.65000000
26.53000000,69.71000000,1009.88000000,76.26000000,446.17000000
24.37000000,70.02000000,1010.97000000,71.97000000,443.53000000
22.77000000,59.92000000,1009.67000000,94.09000000,437.90000000
9.94000000,41.44000000,1015.21000000,87.02000000,481.24000000
27.12000000,70.32000000,1009.94000000,52.67000000,429.08000000
29.23000000,75.60000000,1017.72000000,52.26000000,438.92000000
23.56000000,67.79000000,1010.14000000,89.72000000,441.29000000
26.67000000,59.44000000,1012.01000000,58.83000000,441.29000000
25.19000000,64.44000000,1014.75000000,64.38000000,444.35000000
27.30000000,57.19000000,1008.08000000,63.48000000,438.65000000
21.41000000,54.20000000,1011.37000000,82.28000000,448.11000000
14.42000000,41.16000000,1004.32000000,88.42000000,467.25000000
14.73000000,58.20000000,1019.45000000,82.48000000,458.56000000
9.75000000,40.81000000,1026.00000000,84.44000000,481.95000000
25.54000000,48.41000000,1010.51000000,55.34000000,437.58000000
11.54000000,40.77000000,1022.13000000,83.50000000,465.61000000
20.23000000,52.05000000,1012.15000000,47.49000000,457.57000000
28.15000000,71.25000000,1000.51000000,81.04000000,431.28000000
11.01000000,40.05000000,1015.46000000,89.22000000,474.20000000
21.04000000,74.87000000,1009.09000000,88.25000000,443.44000000
7.49000000,36.08000000,1020.27000000,85.69000000,483.26000000
31.92000000,69.13000000,1000.77000000,58.91000000,425.19000000
24.88000000,51.43000000,1011.28000000,67.38000000,441.03000000
28.51000000,74.78000000,1009.84000000,59.06000000,434.43000000
14.72000000,41.23000000,997.91000000,82.69000000,467.11000000
26.45000000,75.60000000,1017.42000000,74.50000000,436.89000000
29.85000000,71.58000000,1010.04000000,58.66000000,432.26000000
26.94000000,65.61000000,1014.31000000,49.73000000,443.90000000
14.86000000,37.85000000,1010.58000000,86.80000000,467.71000000
24.91000000,58.69000000,1008.22000000,82.81000000,435.96000000
16.50000000,44.20000000,1018.94000000,63.59000000,458.30000000
30.92000000,59.57000000,1010.87000000,62.43000000,440.96000000
16.73000000,43.79000000,1016.25000000,73.58000000,468.87000000
9.59000000,37.14000000,1013.80000000,72.85000000,474.74000000
8.05000000,40.80000000,1028.01000000,89.56000000,483.43000000
21.08000000,70.32000000,1011.39000000,88.79000000,440.59000000
27.00000000,59.15000000,1013.12000000,61.39000000,440.58000000
32.48000000,69.89000000,1013.98000000,46.39000000,434.13000000
7.92000000,41.66000000,1014.84000000,76.12000000,483.38000000
7.25000000,41.14000000,1024.99000000,95.85000000,477.45000000
14.18000000,40.69000000,1014.73000000,74.88000000,471.52000000
9.22000000,40.92000000,1021.83000000,85.43000000,474.51000000
25.43000000,70.17000000,1000.46000000,87.84000000,436.43000000
18.61000000,47.83000000,1006.43000000,78.89000000,454.21000000
28.50000000,73.77000000,1002.82000000,86.38000000,431.70000000
29.39000000,69.89000000,1013.92000000,47.36000000,434.27000000
9.00000000,36.30000000,1027.11000000,75.89000000,480.31000000
13.41000000,45.00000000,1022.31000000,76.29000000,475.90000000
29.42000000,79.74000000,1007.24000000,61.26000000,437.61000000
19.15000000,56.53000000,1019.95000000,84.10000000,456.40000000
21.81000000,60.27000000,1015.93000000,91.38000000,441.85000000
10.48000000,36.71000000,1023.18000000,81.37000000,473.30000000
7.31000000,43.02000000,1014.19000000,86.43000000,484.82000000
5.63000000,39.22000000,1013.35000000,77.67000000,486.83000000
15.99000000,39.63000000,1006.09000000,89.92000000,464.95000000
10.24000000,41.58000000,1021.17000000,94.34000000,465.86000000
18.73000000,46.48000000,1007.19000000,79.23000000,450.74000000
31.54000000,71.06000000,1008.40000000,71.77000000,431.87000000
22.63000000,58.49000000,1010.94000000,72.70000000,448.38000000
28.09000000,70.02000000,1010.84000000,51.29000000,437.83000000
23.19000000,45.61000000,1013.18000000,73.46000000,454.62000000
20.37000000,60.08000000,1017.44000000,76.33000000,454.47000000
24.56000000,58.82000000,1011.42000000,72.47000000,442.76000000
24.05000000,72.24000000,1011.32000000,88.94000000,437.81000000
31.53000000,70.36000000,1006.29000000,57.11000000,438.71000000
25.38000000,65.34000000,1012.87000000,62.49000000,447.41000000
27.50000000,65.34000000,1014.93000000,47.46000000,439.59000000
14.64000000,39.58000000,1011.46000000,71.90000000,467.80000000
35.03000000,68.27000000,1006.55000000,43.82000000,426.22000000
24.87000000,65.75000000,1006.45000000,65.75000000,435.60000000
21.28000000,70.32000000,1011.55000000,88.05000000,438.70000000
15.89000000,38.73000000,1001.45000000,74.37000000,465.76000000
17.74000000,49.69000000,1006.09000000,80.70000000,457.05000000
8.77000000,40.77000000,1011.54000000,89.58000000,480.56000000
21.39000000,51.30000000,1013.39000000,89.05000000,452.70000000
15.86000000,43.50000000,1021.22000000,75.38000000,459.42000000
23.48000000,51.43000000,1007.13000000,84.83000000,441.78000000
10.14000000,42.02000000,1003.19000000,96.51000000,472.17000000
16.18000000,50.88000000,1014.06000000,100.09000000,455.14000000
11.31000000,42.02000000,1001.18000000,94.86000000,471.26000000
28.32000000,77.95000000,1014.61000000,77.17000000,436.97000000
27.33000000,68.94000000,1007.04000000,61.83000000,431.96000000
23.66000000,67.17000000,1007.24000000,87.56000000,443.43000000
18.28000000,45.00000000,1022.47000000,43.03000000,471.42000000
26.85000000,73.77000000,1001.20000000,90.13000000,431.24000000
9.05000000,36.30000000,1027.44000000,74.85000000,479.43000000
16.41000000,41.48000000,1016.28000000,45.19000000,451.93000000
26.54000000,69.34000000,1009.50000000,87.18000000,435.51000000
9.44000000,40.00000000,1015.62000000,81.16000000,471.32000000
16.09000000,48.78000000,1015.78000000,91.12000000,454.23000000
15.40000000,40.69000000,1015.10000000,70.25000000,471.66000000
9.15000000,44.03000000,1012.45000000,81.67000000,474.26000000
22.95000000,70.98000000,1005.36000000,93.76000000,438.83000000
27.71000000,54.20000000,1012.72000000,47.25000000,440.74000000
28.52000000,70.72000000,1009.64000000,66.76000000,437.72000000
23.06000000,56.85000000,1012.50000000,64.03000000,440.03000000
28.43000000,69.59000000,1008.79000000,73.33000000,439.26000000
10.67000000,45.00000000,1022.99000000,85.91000000,481.83000000
6.81000000,37.49000000,1010.74000000,88.25000000,482.21000000
18.31000000,42.23000000,1012.88000000,79.32000000,464.45000000
18.13000000,39.72000000,1002.75000000,58.85000000,455.81000000
23.99000000,50.32000000,1008.41000000,67.40000000,444.23000000
18.87000000,60.07000000,1015.15000000,70.91000000,453.27000000
15.86000000,43.67000000,1011.11000000,82.24000000,465.46000000
20.55000000,46.21000000,1013.21000000,73.18000000,448.66000000
26.63000000,74.16000000,1009.72000000,83.26000000,436.03000000
13.74000000,45.08000000,1024.97000000,84.79000000,466.79000000
32.39000000,79.74000000,1006.92000000,58.58000000,430.12000000
23.64000000,63.31000000,1014.50000000,61.83000000,440.70000000
17.54000000,58.49000000,1012.35000000,91.56000000,453.02000000
15.34000000,41.96000000,1012.08000000,100.12000000,468.33000000
8.60000000,40.77000000,1011.80000000,89.45000000,480.82000000
4.61000000,40.27000000,1012.32000000,77.28000000,492.85000000
30.44000000,68.84000000,1010.97000000,55.34000000,438.31000000
13.44000000,41.14000000,1026.41000000,77.26000000,461.44000000
27.88000000,68.94000000,1007.68000000,75.68000000,435.04000000
7.28000000,38.56000000,1018.96000000,67.98000000,485.57000000
19.09000000,66.51000000,1015.11000000,76.38000000,458.41000000
15.24000000,37.87000000,1020.52000000,84.49000000,463.09000000
28.15000000,71.94000000,1006.73000000,68.21000000,427.69000000
26.94000000,62.91000000,1011.68000000,41.30000000,449.10000000
22.10000000,74.87000000,1009.40000000,85.78000000,442.83000000
9.37000000,44.77000000,1020.61000000,87.31000000,474.41000000
6.77000000,40.78000000,1024.86000000,96.58000000,478.24000000
31.12000000,69.13000000,1009.61000000,56.54000000,429.41000000
20.03000000,62.26000000,1012.15000000,82.54000000,447.40000000
28.50000000,79.74000000,1006.75000000,87.09000000,433.08000000
24.35000000,59.21000000,1018.21000000,54.46000000,444.35000000
21.34000000,59.80000000,1016.92000000,77.06000000,450.74000000
4.96000000,39.40000000,1003.58000000,92.22000000,486.09000000
26.68000000,68.08000000,1011.41000000,67.33000000,433.04000000
17.55000000,45.87000000,1008.07000000,80.98000000,454.29000000
18.26000000,61.27000000,1019.10000000,74.74000000,428.67000000
20.46000000,51.43000000,1010.06000000,83.79000000,456.70000000
16.42000000,40.56000000,1020.36000000,50.62000000,472.17000000
26.57000000,73.21000000,1002.31000000,92.51000000,431.68000000
26.16000000,52.36000000,1013.62000000,58.52000000,453.08000000
15.58000000,40.66000000,1016.34000000,87.42000000,460.61000000
17.92000000,44.20000000,1018.97000000,53.80000000,455.37000000
10.72000000,39.35000000,1015.35000000,86.43000000,480.18000000
12.74000000,41.38000000,1021.92000000,56.67000000,475.63000000
10.29000000,41.74000000,1019.90000000,80.51000000,480.62000000
25.07000000,60.27000000,1018.13000000,70.33000000,439.52000000
9.04000000,44.68000000,1023.14000000,90.73000000,479.53000000
7.53000000,41.74000000,1022.45000000,90.85000000,487.25000000
27.69000000,69.98000000,1008.52000000,60.93000000,433.47000000
29.45000000,75.60000000,1018.12000000,50.68000000,437.31000000
8.99000000,41.26000000,1020.52000000,91.96000000,476.09000000
20.34000000,46.63000000,1013.16000000,79.08000000,453.62000000
26.65000000,73.18000000,1012.27000000,83.12000000,437.70000000
14.54000000,41.16000000,1000.00000000,81.34000000,463.90000000
27.09000000,59.15000000,1013.02000000,55.18000000,438.90000000
12.99000000,41.93000000,1020.25000000,74.64000000,472.95000000
23.55000000,65.12000000,1016.23000000,66.65000000,446.44000000
16.85000000,39.64000000,1008.82000000,80.81000000,464.20000000
28.39000000,51.43000000,1011.74000000,47.54000000,449.63000000
13.74000000,41.16000000,1010.74000000,87.69000000,473.19000000
16.52000000,53.16000000,1014.68000000,76.82000000,457.81000000
32.07000000,71.29000000,1008.43000000,44.95000000,426.96000000
32.37000000,68.67000000,1005.45000000,47.98000000,430.35000000
18.55000000,52.84000000,1004.45000000,86.82000000,450.23000000
27.46000000,68.08000000,1013.06000000,46.49000000,433.72000000
8.42000000,40.64000000,1022.35000000,96.38000000,476.29000000
19.58000000,50.12000000,1009.82000000,100.10000000,449.44000000
22.10000000,71.29000000,1008.20000000,75.38000000,442.35000000
26.08000000,57.32000000,1012.20000000,47.06000000,441.32000000
8.24000000,39.61000000,1017.99000000,78.42000000,477.90000000
24.02000000,64.63000000,1020.49000000,55.17000000,449.66000000
23.05000000,62.52000000,1016.50000000,65.65000000,449.98000000
28.92000000,72.43000000,1007.03000000,66.14000000,431.50000000
23.37000000,63.77000000,1013.42000000,76.44000000,443.86000000
30.01000000,69.13000000,1010.11000000,62.42000000,425.75000000
12.65000000,44.03000000,1007.13000000,85.23000000,466.01000000
26.21000000,70.32000000,1007.00000000,78.29000000,430.40000000
20.37000000,44.58000000,1016.77000000,66.22000000,463.20000000
28.46000000,73.67000000,1005.67000000,71.21000000,429.15000000
14.84000000,44.63000000,1019.28000000,57.37000000,466.00000000
20.85000000,59.21000000,1012.90000000,75.97000000,444.44000000
